Symbol,Date,Open,High,Low,Close,Volume
AACBR,19-Mar-2026,0.34,0.34,0.34,0.34,1000
AACG,19-Mar-2026,0.96,0.99,0.96,0.9785,900
AACIU,19-Mar-2026,9.97,9.97,9.97,9.97,900
AACOU,19-Mar-2026,9.94,9.94,9.94,9.94,400
AADR,19-Mar-2026,80.395,81.63,80.1401,81.305,29500
AAEQ,19-Mar-2026,47.0363,47.0363,47.0363,47.0363,100
AAL,19-Mar-2026,10.51,10.99,10.51,10.8,57481900
AALG,19-Mar-2026,7.75,8.4,7.75,8.1723,63500
AAME,19-Mar-2026,2.7434,2.7587,2.61,2.61,4300
AAOI,19-Mar-2026,89.13,102.1,88.5,101.92,11294000
AAON,19-Mar-2026,77.9,81.06,76.88,80.05,889000
AAPB,19-Mar-2026,26.28,26.7592,25.92,26.142,34200
AAPD,19-Mar-2026,14.27,14.385,14.1301,14.2894,10864100
AAPG,19-Mar-2026,22.0401,22.0401,22.0401,22.0401,2700
AAPL,19-Mar-2026,249.4,251.83,247.3,248.96,34864000
AAPU,19-Mar-2026,27.41,27.92,26.96,27.3,1149700
AARD,19-Mar-2026,4.84,4.98,4.8,4.9,215600
AAUS,19-Mar-2026,52.83,53.0186,52.83,53.0186,1000
AAVM,19-Mar-2026,30.78,31.2568,30.73,31.2568,2900
AAXJ,19-Mar-2026,97.29,99.54,96.76,99.16,1775100
ABAT,19-Mar-2026,3,3.115,2.9,3.03,3981300
ABCL,19-Mar-2026,3.44,3.585,3.39,3.53,2407700
ABCS,19-Mar-2026,29.6,29.63,29.5694,29.5694,2100
ABEO,19-Mar-2026,4.5,4.625,4.47,4.54,1162100
ABI,19-Mar-2026,24.845,24.845,24.845,24.845,100
ABIG,19-Mar-2026,29.77,29.77,29.7474,29.7474,1900
ABLV,19-Mar-2026,0.67,0.67,0.61,0.61,2700
ABNB,19-Mar-2026,129.95,131.4,128.76,130.79,3541600
ABNG,19-Mar-2026,15.9726,15.9726,15.9726,15.9726,200
ABOS,19-Mar-2026,2.87,3.035,2.8,2.92,577500
ABSI,19-Mar-2026,2.8,3.14,2.79,3.08,3810600
ABTC,19-Mar-2026,1.01,1.03,0.966,1.02,11267500
ABTS,19-Mar-2026,2.42,2.59,2.27,2.58,2800
ABUS,19-Mar-2026,4.2,4.39,4.14,4.37,1769300
ABVC,19-Mar-2026,1.22,1.32,1.22,1.29,66100
ABVE,19-Mar-2026,1.05,1.1,1.01,1.05,1129100
ABVEW,19-Mar-2026,0.3241,0.3661,0.3011,0.31,43900
ABVX,19-Mar-2026,122.5,124.99,120.47,123.025,735100
ACAD,19-Mar-2026,20.09,20.895,19.89,20.72,2419800
ACB,19-Mar-2026,3.4,3.425,3.3197,3.38,656900
ACCL,19-Mar-2026,1.41,1.45,1.4,1.4,11200
ACDC,19-Mar-2026,6.68,6.97,6.55,6.57,1904100
ACEP,19-Mar-2026,17.26,17.45,17.26,17.3895,900
ACET,19-Mar-2026,6.89,7.09,6.82,7.07,97300
ACFN,19-Mar-2026,18.32,19.335,18.3,19.09,17600
ACGL,19-Mar-2026,93.33,93.475,91.43,92.17,2001400
ACGLN,19-Mar-2026,16.83,17.06,16.8106,16.86,32100
ACGLO,19-Mar-2026,20.13,20.23,20.01,20.06,23600
ACHC,19-Mar-2026,23.2,23.7,22.63,22.96,1874300
ACHV,19-Mar-2026,4.04,4.16,3.98,4.09,313200
ACIC,19-Mar-2026,11.24,11.27,11.06,11.06,123700
ACIU,19-Mar-2026,3.09,3.15,2.89,2.95,141800
ACIW,19-Mar-2026,39.08,39.835,38.8,39.68,756700
ACLS,19-Mar-2026,83.5,88.25,83.065,87.12,473700
ACLX,19-Mar-2026,114.55,114.74,114.3,114.33,1436200
ACMR,19-Mar-2026,45,47.34,44.04,46.6,755000
ACNB,19-Mar-2026,45.09,46.56,45,46.015,76500
ACNT,19-Mar-2026,12.19,12.51,12.09,12.46,182000
ACOG,19-Mar-2026,5.67,5.878,5.58,5.84,23300
ACON,19-Mar-2026,3.2,3.305,3.2,3.26,31100
ACONW,19-Mar-2026,0.0406,0.0406,0.0332,0.0332,2000
ACRS,19-Mar-2026,3.61,3.795,3.52,3.74,1376400
ACRV,19-Mar-2026,1.58,1.73,1.52,1.7,802500
ACT,19-Mar-2026,40.29,40.9,40.23,40.64,284900
ACTG,19-Mar-2026,4.95,5.04,4.88,4.92,302500
ACTU,19-Mar-2026,2.55,2.6,2.31,2.5,116600
ACWI,19-Mar-2026,138.15,140.04,137.915,139.38,5815900
ACWX,19-Mar-2026,67.26,68.8,67.16,68.46,6513200
ACXP,19-Mar-2026,5.01,7.5392,5.0053,6.63,7797300
ADAC.OB,19-Mar-2026,9.92,9.92,9.92,9.92,100
ADAG,19-Mar-2026,3.9,3.93,3.59,3.69,66100
ADAM,19-Mar-2026,7.82,7.975,7.805,7.9,673000
ADAMG,19-Mar-2026,24.52,24.54,24.05,24.42,93700
ADAMH,19-Mar-2026,25.06,25.108,24.91,25.01,65500
ADAMI,19-Mar-2026,24.75,24.75,24.5,24.66,11500
ADAML,19-Mar-2026,23.58,23.58,23.45,23.58,125700
ADAMM,19-Mar-2026,24.86,24.86,24.55,24.779,44000
ADAMN,19-Mar-2026,22.21,22.2799,22.045,22.26,9700
ADAMO,19-Mar-2026,24.8,24.84,24.6001,24.69,22600
ADAMZ,19-Mar-2026,19.23,19.405,19.11,19.19,2900
ADBE,19-Mar-2026,246.96,250.4,244.27,245.99,4459800
ADBG,19-Mar-2026,4.75,4.91,4.6706,4.74,4016300
ADEA,19-Mar-2026,22.93,23.73,22.68,23.45,758000
ADGM,19-Mar-2026,1.01,1.1299,1,1.03,41300
ADI,19-Mar-2026,303.37,313.5899,300.91,310.44,3289300
ADIL,19-Mar-2026,1.74,1.87,1.6923,1.87,36500
ADMA,19-Mar-2026,14.75,15.15,14.53,15.02,5615900
ADP,19-Mar-2026,210.74,214.3,209,210.66,3286800
ADPT,19-Mar-2026,13.1,13.6,12.97,13.5,1336900
ADSE,19-Mar-2026,11,11,11,11,500
ADSEW,19-Mar-2026,0.4975,0.5901,0.4506,0.5652,31400
ADSK,19-Mar-2026,248.98,255.34,246.08,247.65,2148400
ADTN,19-Mar-2026,11.45,12.29,11.18,11.9,3511700
ADTX,19-Mar-2026,1.38,1.424,1.21,1.25,143400
ADUR,19-Mar-2026,11.43,11.43,10.7,11.315,343400
ADUS,19-Mar-2026,101.3,103.085,97.87,100.02,247500
ADV,19-Mar-2026,0.8045,0.8428,0.7708,0.7946,1276000
ADVB,19-Mar-2026,4.1,4.31,4.03,4.195,18800
ADXN,19-Mar-2026,5.94,5.94,5.83,5.83,1500
AEAQ,19-Mar-2026,9.9,9.9,9.9,9.9,25300
AEBI,19-Mar-2026,12.5,12.8,11.19,11.3,438800
AEC,19-Mar-2026,5.33,5.91,5.33,5.66,72100
AEHL,19-Mar-2026,1.625,1.67,1.55,1.66,104600
AEHR,19-Mar-2026,34.9,37.99,33.75,37.76,1473900
AEI,19-Mar-2026,1.81,1.965,1.78,1.86,9600
AEIS,19-Mar-2026,309.52,332.7,304.1401,327.8,645700
AEMD,19-Mar-2026,2.2,2.24,2.2,2.21,12800
AENT,19-Mar-2026,6.77,6.985,6.67,6.8,20900
AENTW,19-Mar-2026,0.65,0.6701,0.65,0.6701,80100
AEP,19-Mar-2026,131,131.45,126.71,128.72,5845500
AERT,19-Mar-2026,0.316,0.316,0.2812,0.2876,369000
AEVA,19-Mar-2026,14.075,15.36,13.6,15.21,1273600
AEYE,19-Mar-2026,5.74,5.8,5.6,5.66,159100
AFBI,19-Mar-2026,18.75,19.1,18.75,19.1,1700
AFCG,19-Mar-2026,2.62,2.74,2.52,2.74,276600
AFJK,19-Mar-2026,25.12,32.99,25.12,26.3,13400
AFJKR,19-Mar-2026,0.32,0.379,0.3134,0.3497,134300
AFOS,19-Mar-2026,36.745,37.86,36.7,37.4747,6000
AFRI,19-Mar-2026,9.68,9.68,9.45,9.57,3400
AFRIW,19-Mar-2026,0.6596,0.6596,0.3967,0.65,51800
AFRM,19-Mar-2026,43.21,45.46,42.7808,44.43,5751000
AFSC,19-Mar-2026,30.9767,30.9767,30.9767,30.9767,100
AFYA,19-Mar-2026,14.12,14.9,14,14.82,80000
AGAE,19-Mar-2026,0.29,0.295,0.2651,0.29,445300
AGCC,19-Mar-2026,15.51,16.18,14.8,14.89,280600
AGEM,19-Mar-2026,40.51,41.54,40.51,41.5135,8300
AGEN,19-Mar-2026,3.7,3.87,3.619,3.81,455100
AGGA,19-Mar-2026,25.095,25.1417,25.095,25.1417,1900
AGH,19-Mar-2026,4.78,5.3,4.75,5.06,1103700
AGIO,19-Mar-2026,28.29,28.44,27.5,27.92,605900
AGIX,19-Mar-2026,33.9,34.5499,33.6501,34.425,56900
AGMB.OB,19-Mar-2026,13.71,14.63,12.61,12.7,445500
AGMH,19-Mar-2026,1.2,1.22,1.12,1.18,30900
AGMI,19-Mar-2026,60.06,62.0297,59.78,62.0297,14800
AGNC,19-Mar-2026,10.21,10.3962,10.21,10.29,18420900
AGNCL,19-Mar-2026,25.07,25.18,25.04,25.04,11900
AGNCM,19-Mar-2026,24.6589,24.6966,24.5101,24.62,12400
AGNCN,19-Mar-2026,25.58,25.619,25.501,25.59,20700
AGNCO,19-Mar-2026,25.33,25.33,25.22,25.3,30500
AGNCP,19-Mar-2026,24.82,24.86,24.75,24.77,133700
AGNCZ,19-Mar-2026,25.41,25.6,25.41,25.42,42300
AGNG,19-Mar-2026,35.1,35.27,34.84,35.11,7300
AGPU,19-Mar-2026,1.42,1.51,1.25,1.44,44500
AGRZ,19-Mar-2026,0.4465,0.5825,0.4405,0.5,2187900
AGYS,19-Mar-2026,68.2,70.35,67.5,69.56,262200
AGZD,19-Mar-2026,22.525,22.57,22.49,22.535,15500
AHCO,19-Mar-2026,10.45,10.6625,9.8722,10.08,945900
AHG,19-Mar-2026,2.45,2.45,2.22,2.42,161000
AHMA,19-Mar-2026,4.63,4.6325,4.3301,4.59,9400
AIA,19-Mar-2026,107.77,111.115,107.2237,110.52,137900
AIDX,19-Mar-2026,1.93,2.005,1.6991,1.88,170800
AIFD,19-Mar-2026,39.38,40.4499,39.18,40.3582,14900
AIFF,19-Mar-2026,2.16,2.2,2.0008,2.18,911900
AIFU,19-Mar-2026,1.8,1.825,1.8,1.8,2200
AIHS,19-Mar-2026,1.5917,1.6381,1.41,1.53,24400
AIIO,19-Mar-2026,0.1101,0.1189,0.11,0.1127,1970700
AIIOW,19-Mar-2026,0.0237,0.0297,0.0227,0.0283,16400
AIMD,19-Mar-2026,1.42,1.5,1.41,1.45,16300
AIMS.OB,19-Mar-2026,23.37,23.64,23.33,23.5657,6400
AIOS,19-Mar-2026,0.7426,0.84,0.7029,0.7556,66000
AIOT,19-Mar-2026,2.9,3.005,2.85,2.93,1866000
AIP,19-Mar-2026,15.05,16.01,14.72,15.96,338100
AIPI,19-Mar-2026,36.15,36.48,35.9936,36.36,132300
AIPO,19-Mar-2026,25.22,26.04,24.99,25.88,393000
AIQ,19-Mar-2026,48,49.07,47.84,48.8,1035300
AIRE,19-Mar-2026,0.31,0.3152,0.2956,0.313,1574700
AIRG,19-Mar-2026,3.75,4.17,3.75,3.94,115900
AIRJ,19-Mar-2026,3.2,3.24,3.145,3.19,323300
AIRJW,19-Mar-2026,0.74,0.74,0.735,0.7399,1600
AIRO,19-Mar-2026,9.58,10.155,9.41,9.96,500500
AIRR,19-Mar-2026,108.78,112.16,108,111.19,1086100
