Symbol,Date,Open,High,Low,Close,Volume
AACB,10-Apr-2026,10.36,10.36,10.36,10.36,9100
AACBR,10-Apr-2026,0.285,0.285,0.2776,0.2776,4600
AACG,10-Apr-2026,0.97,1.04,0.94,1.04,1000
AACI,10-Apr-2026,9.87,9.87,9.87,9.87,1100
AACPU,10-Apr-2026,10.035,10.04,10.03,10.035,256300
AADR,10-Apr-2026,87.55,87.782,86.445,86.815,1600
AAEQ,10-Apr-2026,48.54,48.54,48.48,48.51,8100
AAL,10-Apr-2026,11.45,11.49,11.24,11.32,31912400
AALG,10-Apr-2026,8.95,8.95,8.63,8.7855,56400
AAME,10-Apr-2026,2.43,2.58,2.34,2.545,13400
AAOI,10-Apr-2026,139.74,154.75,128.02,150.6,21901600
AAON,10-Apr-2026,92,93.67,91.01,93.17,484800
AAPB,10-Apr-2026,28.34,28.77,28.1,28.36,148400
AAPD,10-Apr-2026,13.63,13.6803,13.52,13.6083,7839800
AAPG,10-Apr-2026,24.8094,25.33,24.8094,25.33,600
AAPL,10-Apr-2026,259.98,262.19,259.0231,260.48,31291400
AAPU,10-Apr-2026,29.36,29.81,29.113,29.43,1040900
AARD,10-Apr-2026,3.92,4.0154,3.87,3.94,115700
AAUS,10-Apr-2026,54.48,54.58,54.46,54.58,34100
AAVM,10-Apr-2026,33.31,33.31,33.22,33.22,300
AAXJ,10-Apr-2026,103.1,103.2976,102.34,102.61,476500
ABAT,10-Apr-2026,2.87,3.035,2.825,2.85,4183900
ABCL,10-Apr-2026,3.48,3.635,3.48,3.54,2409600
ABCS,10-Apr-2026,30.85,30.86,30.6847,30.6847,2200
ABEO,10-Apr-2026,5.1,5.22,4.81,4.91,3278300
ABI,10-Apr-2026,24.775,24.775,24.775,24.775,100
ABIG,10-Apr-2026,30.85,30.85,30.71,30.7198,17500
ABLV,10-Apr-2026,0.605,0.605,0.605,0.605,600
ABLVW,10-Apr-2026,0.0217,0.0217,0.0176,0.0176,1200
ABNB,10-Apr-2026,128.87,130.535,124.835,128.96,3572700
ABNG,10-Apr-2026,14.56,15.2441,14.56,15.2441,300
ABOS,10-Apr-2026,2.52,2.55,2.45,2.47,263600
ABSI,10-Apr-2026,2.96,3.04,2.86,2.98,3854000
ABTC,10-Apr-2026,0.9401,0.9989,0.94,0.9522,5600200
ABTS,10-Apr-2026,1.2628,1.2899,1.16,1.18,16500
ABUS,10-Apr-2026,4.31,4.33,4.13,4.15,2674300
ABVC,10-Apr-2026,1.45,1.59,1.3499,1.43,95400
ABVE,10-Apr-2026,0.82,0.821,0.715,0.7343,1511000
ABVEW,10-Apr-2026,0.2034,0.2799,0.13,0.2,33500
ABVX,10-Apr-2026,126,128.42,122.55,126.14,998500
ACAA,10-Apr-2026,10.05,10.08,10,10.05,14300
ACAAU,10-Apr-2026,10.04,10.04,10.04,10.04,600
ACAD,10-Apr-2026,22.52,22.595,21.42,21.74,849300
ACB,10-Apr-2026,3.48,3.54,3.405,3.43,335500
ACCL,10-Apr-2026,1.4,1.4,1.38,1.38,5100
ACDC,10-Apr-2026,5.75,5.91,5.5901,5.88,1068600
ACEP,10-Apr-2026,18.49,18.49,18.4469,18.4469,300
ACET,10-Apr-2026,6.89,6.9,6.68,6.76,61700
ACFN,10-Apr-2026,18.69,18.7899,18.22,18.22,6300
ACGCU,10-Apr-2026,9.99,9.99,9.95,9.95,451000
ACGL,10-Apr-2026,98.43,98.69,95.32,95.97,2183100
ACGLN,10-Apr-2026,17,17.09,16.975,17.01,52400
ACGLO,10-Apr-2026,20.25,20.3799,20.2,20.2,37000
ACHC,10-Apr-2026,27.2,27.45,25.82,25.94,2536800
ACHV,10-Apr-2026,3.33,3.49,3.3,3.49,570400
ACIC,10-Apr-2026,11.7,11.7575,11.37,11.47,112200
ACIU,10-Apr-2026,3.4,3.44,3.28,3.28,307000
ACIW,10-Apr-2026,40.77,40.77,39.515,39.89,447300
ACLS,10-Apr-2026,110,112.82,109.725,110.37,670300
ACLX,10-Apr-2026,114.8,114.85,114.77,114.83,788100
ACMR,10-Apr-2026,47.76,48.9,47.13,48.07,859800
ACNB,10-Apr-2026,51.85,51.85,50.67,51.22,43000
ACNT,10-Apr-2026,13.185,13.5,13.0977,13.47,119900
ACOG,10-Apr-2026,6.0422,6.435,5.735,6.03,48200
ACON,10-Apr-2026,3.51,3.69,3.22,3.23,139400
ACONW,10-Apr-2026,0.037,0.037,0.0307,0.037,1600
ACRS,10-Apr-2026,4.08,4.14,3.93,4.04,617300
ACRV,10-Apr-2026,1.53,1.605,1.51,1.56,415700
ACT,10-Apr-2026,42.78,43.08,41.76,41.93,355800
ACTG,10-Apr-2026,5.06,5.1699,4.88,4.9,142400
ACTU,10-Apr-2026,1.95,1.9607,1.69,1.72,56300
ACWI,10-Apr-2026,145.42,145.69,144.805,145.04,3870300
ACWX,10-Apr-2026,72.56,72.655,72.055,72.29,1315700
ACXP,10-Apr-2026,2.69,2.7489,2.43,2.61,132200
ADACU,10-Apr-2026,9.92,9.92,9.92,9.985,0
ADAG,10-Apr-2026,3.8,3.99,3.56,3.8,298500
ADAM,10-Apr-2026,7.72,7.74,7.53,7.59,524500
ADAMG,10-Apr-2026,24.75,24.88,24.75,24.785,13500
ADAMH,10-Apr-2026,25.31,25.32,25.2,25.31,12700
ADAMI,10-Apr-2026,24.9,24.98,24.835,24.92,8500
ADAML,10-Apr-2026,23.55,23.73,23.55,23.65,13900
ADAMM,10-Apr-2026,24.69,24.95,24.69,24.9,7800
ADAMN,10-Apr-2026,22.89,22.89,22.75,22.88,8000
ADAMO,10-Apr-2026,24.37,24.4774,24.33,24.36,49900
ADAMZ,10-Apr-2026,18.33,18.48,18.1,18.21,3400
ADBE,10-Apr-2026,229.9,231.0367,224.13,225.35,5889200
ADBG,10-Apr-2026,4.09,4.115,3.88,3.92,2417400
ADEA,10-Apr-2026,27.06,27.59,26.76,26.87,1493500
ADGM,10-Apr-2026,1.4,1.4,1.25,1.28,56200
ADI,10-Apr-2026,353,354.29,349.01,350.14,2505000
ADIL,10-Apr-2026,1.59,1.59,1.54,1.57,48000
ADMA,10-Apr-2026,9.88,10.03,9.6601,9.7,3879000
ADP,10-Apr-2026,195.99,196.05,188.16,188.79,3202500
ADPT,10-Apr-2026,13.43,13.6,12.36,12.79,3310000
ADSE,10-Apr-2026,11.985,11.985,11.8,11.8,2000
ADSEW,10-Apr-2026,0.54,0.545,0.515,0.535,500
ADSK,10-Apr-2026,221.54,223.15,214.1,218.45,2504800
ADTN,10-Apr-2026,15.05,15.25,14.872,15.09,2438000
ADTX,10-Apr-2026,0.52,0.54,0.5,0.502,433500
ADUR,10-Apr-2026,10.52,10.95,10.3,10.34,203700
ADUS,10-Apr-2026,92.95,93.43,91.015,92.21,217100
ADV,10-Apr-2026,25.84,27.23,25.84,26.58,79800
ADVB,10-Apr-2026,6.38,6.62,6.26,6.6,65500
ADXN,10-Apr-2026,6.48,6.85,6.48,6.6,1000
AEBI,10-Apr-2026,11.52,11.89,11.27,11.39,303000
AEC,10-Apr-2026,5.53,5.88,5.36,5.36,24300
AEHL,10-Apr-2026,1.13,1.1301,1.0283,1.08,309700
AEHR,10-Apr-2026,70.18,72.5,65.6,70.43,5272800
AEI,10-Apr-2026,1.8,1.865,1.76,1.8,9300
AEIS,10-Apr-2026,375.55,385.97,372.79,379.64,362300
AEMD,10-Apr-2026,2.2,2.2499,2.15,2.17,14700
AENT,10-Apr-2026,7.1,7.42,6.81,6.92,20000
AENTW,10-Apr-2026,0.67,0.68,0.65,0.68,18900
AEP,10-Apr-2026,137,137.72,136.27,136.3,1982400
AERT,10-Apr-2026,0.535,0.5837,0.535,0.5809,335600
AEVA,10-Apr-2026,13.2,13.67,13,13.35,625200
AEYE,10-Apr-2026,6.12,6.26,5.93,6.09,140200
AFBI,10-Apr-2026,22.31,22.33,22.31,22.31,13200
AFCG,10-Apr-2026,2.67,2.68,2.53,2.56,132200
AFJK,10-Apr-2026,63.3,72.27,51,56,78600
AFJKR,10-Apr-2026,0.261,0.294,0.261,0.27,18600
AFJKU,10-Apr-2026,68.54,68.55,68.51,68.55,800
AFOS,10-Apr-2026,39.3,39.35,39.22,39.2513,13700
AFRI,10-Apr-2026,9.92,9.92,9.695,9.74,2400
AFRIW,10-Apr-2026,0.7348,0.74,0.7315,0.7348,1200
AFRM,10-Apr-2026,49.45,49.9,48.2,48.53,3596600
AFSC,10-Apr-2026,32.92,32.955,32.8398,32.8398,600
AFYA,10-Apr-2026,15.2,15.29,14.95,15.07,113400
AGAE,10-Apr-2026,0.305,0.3133,0.2825,0.286,448000
AGCC,10-Apr-2026,15.39,15.78,14.8,14.81,258200
AGEM,10-Apr-2026,43.64,43.64,43.27,43.3828,11700
AGEN,10-Apr-2026,4.59,4.67,3.855,3.96,2104600
AGGA,10-Apr-2026,25.13,25.19,25.125,25.125,22300
AGH,10-Apr-2026,3.27,3.29,3.01,3.27,563000
AGIO,10-Apr-2026,32.97,33.17,32.47,32.92,765200
AGIX,10-Apr-2026,35.19,35.23,34.7,34.86,423200
AGMB.OB,10-Apr-2026,10.41,11.245,10.18,10.54,144400
AGMH,10-Apr-2026,0.9194,0.95,0.8503,0.9267,49700
AGMI,10-Apr-2026,72.81,73.3,72.503,72.503,1200
AGNC,10-Apr-2026,10.51,10.55,10.41,10.47,10958000
AGNCL,10-Apr-2026,24.05,24.1999,24.05,24.18,7600
AGNCM,10-Apr-2026,24.215,24.2499,24.17,24.17,6500
AGNCN,10-Apr-2026,25.26,25.3,25.2,25.255,21700
AGNCO,10-Apr-2026,24.99,25.01,24.952,24.99,72000
AGNCP,10-Apr-2026,24.35,24.41,24.31,24.35,40800
AGNCZ,10-Apr-2026,24.99,25.0899,24.97,25,51000
AGNG,10-Apr-2026,36.41,36.41,36.14,36.1971,4000
AGPU,10-Apr-2026,4.83,5.229,3.91,3.98,459400
AGRZ,10-Apr-2026,0.4117,0.4299,0.4075,0.409,197300
AGYS,10-Apr-2026,63.39,63.39,61.5,62.19,401200
AGZD,10-Apr-2026,22.65,22.65,22.58,22.6154,4000
AHCO,10-Apr-2026,12.27,12.35,12.1,12.17,644800
AHG,10-Apr-2026,2.22,2.3247,2.21,2.29,160100
AHMA,10-Apr-2026,0.8721,0.8721,0.81,0.8171,123200
AIA,10-Apr-2026,114.42,115.01,114.015,114.34,882100
AIDX,10-Apr-2026,1.83,1.98,1.68,1.88,150300
AIFD,10-Apr-2026,42.495,42.8,42.34,42.3795,13300
AIFF,10-Apr-2026,1.67,1.72,1.5,1.5,1122900
AIFU,10-Apr-2026,1.22,1.24,0.9999,1.23,30900
AIHS,10-Apr-2026,1.24,1.24,1.23,1.23,4500
AIIO,10-Apr-2026,0.8103,0.8201,0.7701,0.7814,392000
AIIOW,10-Apr-2026,0.02,0.0221,0.02,0.0221,10700
AIMD,10-Apr-2026,1.71,1.72,1.61,1.62,9800
AIMS.OB,10-Apr-2026,25.2205,25.2399,25.1201,25.2001,1900
AIOS,10-Apr-2026,0.6099,0.62,0.5511,0.59,161500
AIOT,10-Apr-2026,3.02,3.07,2.87,2.95,1532100
AIP,10-Apr-2026,19.62,19.93,19.15,19.34,390500
AIPI,10-Apr-2026,34.09,34.09,33.54,33.79,118800
AIPO,10-Apr-2026,27.44,27.97,27.44,27.65,450300
AIQ,10-Apr-2026,49.58,49.67,49.195,49.37,1174200
