Symbol,Date,Open,High,Low,Close,Volume
AACB,02-Jan-2026,10.3,10.3,10.29,10.29,1300
AACBR,02-Jan-2026,0.32,0.3278,0.32,0.3278,700
AACG,02-Jan-2026,0.79,0.8111,0.7899,0.8001,21500
AADR,02-Jan-2026,87.205,87.67,86.4301,87.665,800
AAEQ,02-Jan-2026,49.2892,49.2892,49.2892,49.2892,100
AAL,02-Jan-2026,15.37,15.75,15.15,15.48,43940300
AALG,02-Jan-2026,17.45,18.57,17.4328,18.064,7300
AAME,02-Jan-2026,2.97,2.98,2.7,2.88,37800
AAOI,02-Jan-2026,36.35,40.1,35.76,39.6,4857500
AAON,02-Jan-2026,77.81,82.365,77.385,79.19,1350300
AAPB,02-Jan-2026,32,33.3209,31.41,31.85,61500
AAPD,02-Jan-2026,13.11,13.25,12.84,13.17,2552600
AAPG,02-Jan-2026,26.26,26.89,26.26,26.37,2500
AAPL,02-Jan-2026,272.26,277.84,269,271.01,37838000
AAPU,02-Jan-2026,33.72,35.03,32.89,33.35,1435300
AARD,02-Jan-2026,13.3,13.58,12.5,13.19,80100
AAUS,02-Jan-2026,55.1078,55.1078,55.1078,55.1078,100
AAVM,02-Jan-2026,29.77,29.91,29.77,29.8808,1200
AAXJ,02-Jan-2026,95.22,96.07,95.22,96.03,507700
ABAT,02-Jan-2026,3.42,3.71,3.33,3.7,3825600
ABCL,02-Jan-2026,3.42,3.49,3.34,3.43,4765000
ABCS,02-Jan-2026,30.48,30.73,30.45,30.6155,3200
ABEO,02-Jan-2026,5.3,5.355,5.155,5.31,1125500
ABI,02-Jan-2026,24.83,24.83,24.83,24.83,100
ABIG,02-Jan-2026,32.24,32.24,31.9299,32.0041,61100
ABLV,02-Jan-2026,0.63,0.68,0.63,0.673,4800
ABLVW,02-Jan-2026,0.0297,0.0298,0.0222,0.0222,6500
ABNB,02-Jan-2026,135.94,136.11,132.34,133.01,3863800
ABNG,02-Jan-2026,17.4272,17.4272,17.4272,17.4272,100
ABOS,02-Jan-2026,2.13,2.14,1.97,2.02,145800
ABPWW,02-Jan-2026,0.019,0.02,0.014,0.0148,7000
ABSI,02-Jan-2026,3.55,3.805,3.49,3.61,3614400
ABTC,02-Jan-2026,1.75,1.84,1.7,1.78,10512800
ABTS,02-Jan-2026,5.34,5.34,5.15,5.15,700
ABUS,02-Jan-2026,4.86,4.975,4.645,4.77,1611400
ABVC,02-Jan-2026,2.13,2.19,2.1,2.19,52500
ABVE,02-Jan-2026,1.67,1.88,1.63,1.83,1321400
ABVEW,02-Jan-2026,0.37,0.45,0.36,0.4313,73700
ABVX,02-Jan-2026,136.8,138.69,132.61,133.77,978100
ACAD,02-Jan-2026,26.75,26.9,26.08,26.29,1666100
ACB,02-Jan-2026,4.31,4.43,4.28,4.34,1280300
ACCL,02-Jan-2026,2.79,2.97,2.73,2.76,18000
ACDC,02-Jan-2026,3.91,4.125,3.88,4.04,640200
ACEP,02-Jan-2026,16.47,16.5491,16.47,16.5491,200
ACET,02-Jan-2026,8.43,8.82,8.33,8.82,732000
ACFN,02-Jan-2026,15.2,16.2,15,15.22,45600
ACGL,02-Jan-2026,95.77,95.79,93.56,93.86,1563300
ACGLN,02-Jan-2026,16.75,16.95,16.75,16.94,55800
ACGLO,02-Jan-2026,20.37,20.6091,20.32,20.57,32200
ACHC,02-Jan-2026,14.3,14.49,13.85,14.29,2066000
ACHV,02-Jan-2026,4.98,5.0379,4.81,4.97,554800
ACIC,02-Jan-2026,11.88,11.96,11.31,11.38,239800
ACIU,02-Jan-2026,3.16,3.36,3.09,3.36,461500
ACIW,02-Jan-2026,48.01,48.01,45.595,45.67,533900
ACLS,02-Jan-2026,81.61,86.97,81.61,86.12,436600
ACLX,02-Jan-2026,64.99,65.97,62.88,63.34,831300
ACMR,02-Jan-2026,41,44.99,40.855,44.88,1664400
ACNB,02-Jan-2026,47.57,48.44,46.8601,47.25,25500
ACNT,02-Jan-2026,16.34,16.46,16,16.06,47900
ACOG,02-Jan-2026,6.57,6.6,6.48,6.5,24600
ACON,02-Jan-2026,4.67,4.98,4.6,4.98,53800
ACONW,02-Jan-2026,0.0377,0.0378,0.0341,0.0374,6200
ACRS,02-Jan-2026,3.01,3.04,2.815,2.88,1290700
ACRV,02-Jan-2026,2.41,2.49,2.37,2.46,313100
ACT,02-Jan-2026,39.74,39.79,39.16,39.62,191100
ACTG,02-Jan-2026,3.76,3.79,3.72,3.74,173900
ACTU,02-Jan-2026,6.12,6.6275,5.78,6.03,59800
ACWI,02-Jan-2026,142.77,142.95,141.49,142.49,5218700
ACWX,02-Jan-2026,68.01,68.13,67.76,68.13,3505700
ACXP,02-Jan-2026,2.46,2.8002,2.44,2.76,63300
ADACU,02-Jan-2026,9.98,9.98,9.96,9.98,10200
ADAG,02-Jan-2026,1.87,1.87,1.78,1.84,5200
ADAM,02-Jan-2026,7.35,7.54,7.27,7.44,674500
ADAMG,02-Jan-2026,25.0724,25.17,25.0001,25.17,6400
ADAMH,02-Jan-2026,25.62,25.81,25.62,25.77,17600
ADAMI,02-Jan-2026,25.1,25.22,25.1,25.1497,2300
ADAML,02-Jan-2026,22.45,22.75,22.45,22.75,800
ADAMM,02-Jan-2026,24.73,24.79,24.7099,24.76,21400
ADAMN,02-Jan-2026,22.0143,22.0143,21.79,21.9,8200
ADAMZ,02-Jan-2026,19.31,19.3494,19.25,19.25,5500
ADBE,02-Jan-2026,350.67,351.12,331.64,333.3,5643500
ADBG,02-Jan-2026,10.27,10.27,9.1455,9.25,668300
ADEA,02-Jan-2026,17.33,17.61,17.14,17.58,787600
ADGM,02-Jan-2026,1.03,1.08,1.0001,1.08,80900
ADI,02-Jan-2026,275.07,276,270.46,273.74,3608900
ADIL,02-Jan-2026,0.23,0.2426,0.2234,0.2393,248500
ADMA,02-Jan-2026,18.37,18.75,17.45,17.88,1973200
ADP,02-Jan-2026,257.03,257.665,251.65,252.88,2026300
ADPT,02-Jan-2026,16.27,16.47,15.74,15.91,1060400
ADSE,02-Jan-2026,12.63,12.69,12.225,12.61,9000
ADSK,02-Jan-2026,296,296.06,282.51,286.73,1317700
ADTN,02-Jan-2026,8.82,8.84,8.565,8.68,475600
ADTX,02-Jan-2026,0.8461,0.8846,0.8213,0.8846,310000
ADUR,02-Jan-2026,10.74,10.8,10.39,10.57,404900
ADUS,02-Jan-2026,108,108.875,105.21,106.58,201500
ADV,02-Jan-2026,0.85,0.88,0.79,0.8162,1504500
ADVB,02-Jan-2026,0.3006,0.3131,0.286,0.3021,30300
ADXN,02-Jan-2026,8.09,8.09,8.09,8.09,400
AEAQU,02-Jan-2026,10.045,10.045,9.99,9.99,5300
AEBI,02-Jan-2026,12.62,12.73,12.43,12.59,150900
AEC,02-Jan-2026,5.3,5.97,5.25,5.9,129900
AEHL,02-Jan-2026,1.77,1.88,1.7,1.75,824200
AEHR,02-Jan-2026,21.02,22.29,20.985,22.16,645700
AEI,02-Jan-2026,3.32,3.715,3.1301,3.41,104100
