Symbol,Date,Open,High,Low,Close,Volume
AACB,07-Jan-2026,10.3,10.3,10.295,10.295,1900
AACBU,07-Jan-2026,10.58,10.58,10.5,10.58,1000
AACG,07-Jan-2026,0.8062,0.8505,0.8001,0.809,27900
AADR,07-Jan-2026,90.46,90.46,88.88,89.275,1800
AAEQ,07-Jan-2026,49.75,49.925,49.7,49.7109,26300
AAL,07-Jan-2026,15.74,16.5,15.65,15.99,84844700
AALG,07-Jan-2026,19,19.88,18.92,19.2173,4700
AAME,07-Jan-2026,2.9,3.0956,2.83,2.98,35000
AAOI,07-Jan-2026,37.54,39.5,36.81,38.055,3814300
AAON,07-Jan-2026,81.24,81.295,77.47,77.61,1050100
AAPB,07-Jan-2026,29.7,29.9,29.19,29.2762,157000
AAPD,07-Jan-2026,13.53,13.72,13.53,13.7,3240500
AAPG,07-Jan-2026,27.63,28.4,27.63,28.22,14400
AAPL,07-Jan-2026,263.2,263.68,259.81,260.33,48309800
AAPU,07-Jan-2026,31.435,31.5475,30.61,30.76,2136400
AARD,07-Jan-2026,13.29,13.9,13.29,13.7,129000
AAUS,07-Jan-2026,55.73,55.73,55.6371,55.6371,200
AAVM,07-Jan-2026,30.52,30.52,30.43,30.47,3200
AAXJ,07-Jan-2026,97.55,97.595,97.12,97.18,637500
ABAT,07-Jan-2026,4.3,4.88,4.25,4.72,9595200
ABCL,07-Jan-2026,3.94,4.2,3.8512,4.13,5813600
ABCS,07-Jan-2026,31.23,31.23,31.0354,31.0354,3100
ABEO,07-Jan-2026,5.17,5.31,5.105,5.22,1113200
ABI,07-Jan-2026,24.88,24.88,24.88,24.88,100
ABIG,07-Jan-2026,32.98,32.98,32.5404,32.5404,4000
ABLV,07-Jan-2026,0.65,0.6612,0.65,0.66,1400
ABLVW,07-Jan-2026,0.0297,0.0297,0.0223,0.0294,9300
ABNB,07-Jan-2026,137.65,139.55,136.83,137.04,3585100
ABNG,07-Jan-2026,18.42,18.4596,18.42,18.4596,300
ABOS,07-Jan-2026,1.98,2.04,1.95,1.99,220100
ABPWW,07-Jan-2026,0.0197,0.0197,0.0142,0.0142,20700
ABSI,07-Jan-2026,3.95,4.155,3.94,4.02,4367900
ABTC,07-Jan-2026,1.94,1.97,1.87,1.91,11140600
ABTS,07-Jan-2026,5.9,6.01,5.7,5.775,5000
ABUS,07-Jan-2026,4.81,4.995,4.79,4.88,1572400
ABVC,07-Jan-2026,2.27,2.38,2.2116,2.31,44500
ABVE,07-Jan-2026,1.84,2.5,1.84,2.46,6636200
ABVEW,07-Jan-2026,0.44,0.75,0.41,0.7088,190700
ABVX,07-Jan-2026,124.86,129.5575,123,126.48,2119300
ACAD,07-Jan-2026,27.12,27.74,27.045,27.42,1614000
ACB,07-Jan-2026,4.26,4.28,4.18,4.24,1007900
ACCL,07-Jan-2026,3.28,3.4,3.135,3.135,13600
ACDC,07-Jan-2026,4.165,4.28,4.095,4.15,936200
ACEP,07-Jan-2026,16.9,16.9,16.82,16.82,500
ACET,07-Jan-2026,8.07,8.55,8.07,8.45,116800
ACFN,07-Jan-2026,17.5,19.46,17.395,19.44,74900
ACGL,07-Jan-2026,93.92,95.2,93.69,95.16,1890700
ACGLN,07-Jan-2026,17.08,17.08,16.9501,17.03,21200
ACGLO,07-Jan-2026,20.5543,20.5791,20.48,20.56,9300
ACHC,07-Jan-2026,14.8,14.86,13.66,13.71,2402000
ACHV,07-Jan-2026,5.03,5.295,5.03,5.2,702700
ACIC,07-Jan-2026,11.17,11.33,11.15,11.33,142900
ACIU,07-Jan-2026,3.46,3.7,3.45,3.68,471300
ACIW,07-Jan-2026,45.94,46.2,45.395,46.1,647800
ACLS,07-Jan-2026,91.78,94.69,91.25,92.99,737500
ACLX,07-Jan-2026,62.16,66.08,62.16,65.01,1211700
ACMR,07-Jan-2026,46.09,47.64,45.8,47.6,1315200
ACNB,07-Jan-2026,48.6,48.6,47.3,47.61,18200
ACNT,07-Jan-2026,16.11,16.1851,15.99,16.16,35800
ACOG,07-Jan-2026,6.25,6.6,6.16,6.5,44200
ACON,07-Jan-2026,5.45,6.01,5.4,5.75,89300
ACONW,07-Jan-2026,0.049,0.053,0.0355,0.0499,105800
ACRS,07-Jan-2026,2.65,2.748,2.6,2.68,1099500
ACRV,07-Jan-2026,3.31,3.56,2.86,2.95,3058100
ACT,07-Jan-2026,40.18,40.205,39.58,39.81,204400
ACTG,07-Jan-2026,3.71,3.72,3.49,3.55,249100
ACTU,07-Jan-2026,6.72,7.0499,6.49,6.49,48300
ACWI,07-Jan-2026,144.23,144.49,143.73,143.81,2909500
ACWX,07-Jan-2026,69,69,68.69,68.75,2662000
ACXP,07-Jan-2026,2.97,3.54,2.9,2.91,171900
