Symbol,Date,Open,High,Low,Close,Volume
AACG,23-Feb-2026,0.891,0.9472,0.891,0.9388,11500
AACIU,23-Feb-2026,9.98,9.98,9.97,9.98,38900
AACOU,23-Feb-2026,9.97,10.01,9.96,9.96,227400
AADR,23-Feb-2026,96.24,96.24,95.07,95.115,2300
AAEQ,23-Feb-2026,48.4849,48.4849,48.4849,48.4849,100
AAL,23-Feb-2026,13.5,13.74,12.84,12.93,48145800
AALG,23-Feb-2026,13.34,13.34,11.87,12.07,14700
AAME,23-Feb-2026,2.96,2.965,2.74,2.74,39800
AAOI,23-Feb-2026,50.52,55.085,49.95,53.96,6239100
AAON,23-Feb-2026,101.7,101.865,99.25,101.1,451500
AAPB,23-Feb-2026,29.49,30.839,29.49,30.1371,130400
AAPD,23-Feb-2026,13.5,13.5,13.1901,13.3539,6128700
AAPG,23-Feb-2026,25.292,25.4685,25,25,2100
AAPL,23-Feb-2026,263.49,269.43,263.381,266.18,37308100
AAPU,23-Feb-2026,30.92,32.2601,30.82,31.53,1854400
AARD,23-Feb-2026,12.42,12.6,12.06,12.58,69700
AAUS,23-Feb-2026,54.6178,54.6178,54.6178,54.6178,100
AAVM,23-Feb-2026,33.64,33.64,33.4,33.46,34900
AAXJ,23-Feb-2026,105.45,105.7,104.57,104.78,1939000
ABAT,23-Feb-2026,3.52,3.625,3.47,3.57,2798700
ABCL,23-Feb-2026,3.02,3.11,2.97,3.03,2576800
ABCS,23-Feb-2026,31.46,31.46,31.1622,31.1622,2300
ABEO,23-Feb-2026,5.25,5.339,5.13,5.18,609700
ABI,23-Feb-2026,25.03,25.03,25.03,25.03,100
ABIG,23-Feb-2026,31.07,31.07,30.74,30.7485,8000
ABLV,23-Feb-2026,0.8062,0.8063,0.8062,0.8063,3200
ABLVW,23-Feb-2026,0.0245,0.0245,0.024,0.024,2000
ABNB,23-Feb-2026,127.09,128.15,119.94,122.96,6016400
ABNG,23-Feb-2026,14,14.4089,13.72,14.4089,800
