Symbol,Date,Open,High,Low,Close,Volume
AACBR,16-Jan-2026,0.3666,0.3666,0.3666,0.3666,100
AACG,16-Jan-2026,1.04,1.32,0.95,1.16,97600
AADR,16-Jan-2026,93.08,93.08,92.28,92.425,1300
AAEQ,16-Jan-2026,49.6279,49.6279,49.6279,49.6279,100
AAL,16-Jan-2026,15.67,15.69,15.31,15.37,44358700
AALG,16-Jan-2026,18.06,18.06,17.52,17.5832,4300
AAME,16-Jan-2026,3,3.065,2.9,2.9,16500
AAOI,16-Jan-2026,38.1,40.05,37,37.04,4257800
AAON,16-Jan-2026,90.49,94.42,90.42,94.08,1836700
AAPB,16-Jan-2026,28.8,28.88,28.05,28.23,67400
AAPD,16-Jan-2026,13.86,14.01,13.8,13.9714,4974400
AAPG,16-Jan-2026,27.04,27.05,26.8,27.05,4500
AAPL,16-Jan-2026,257.9,258.9,254.93,255.53,72142700
AAPU,16-Jan-2026,30.1,30.3,29.38,29.53,1347000
AARD,16-Jan-2026,15.5,15.5,14.88,15.37,137500
AAUS,16-Jan-2026,55.525,55.7475,55.525,55.6516,1500
AAVM,16-Jan-2026,31.305,31.44,31.305,31.415,1700
AAXJ,16-Jan-2026,99.09,99.14,98.33,98.74,404700
ABAT,16-Jan-2026,4.88,4.9899,4.61,4.83,5453400
ABCL,16-Jan-2026,4.19,4.38,4.09,4.12,5389800
ABCS,16-Jan-2026,31.41,31.4199,31.3197,31.3197,3100
ABEO,16-Jan-2026,5.48,5.685,5.195,5.25,2155600
ABI,16-Jan-2026,24.93,24.93,24.93,24.93,100
ABIG,16-Jan-2026,32.65,32.65,32.5779,32.5779,200
ABLV,16-Jan-2026,0.702,0.721,0.702,0.702,4200
ABLVW,16-Jan-2026,0.0339,0.0339,0.03,0.03,5800
ABNB,16-Jan-2026,132.6,132.76,129.85,130.66,5061900
ABNG,16-Jan-2026,16.92,16.92,16.63,16.7027,900
ABOS,16-Jan-2026,1.88,1.99,1.83,1.89,305600
ABPWW,16-Jan-2026,0.0185,0.0196,0.0133,0.0136,35300
ABSI,16-Jan-2026,3.1,3.15,3.01,3.02,2729000
ABTC,16-Jan-2026,1.68,1.69,1.63,1.64,9215900
ABTS,16-Jan-2026,5.42,5.43,5.25,5.43,1500
ABUS,16-Jan-2026,3.935,4.2,3.68,4.06,8517700
ABVC,16-Jan-2026,2,2.06,1.9801,2.02,43200
ABVE,16-Jan-2026,1.98,2.055,1.96,2.02,741300
ABVEW,16-Jan-2026,0.57,0.69,0.57,0.5988,16300
ABVX,16-Jan-2026,117.23,119.52,116.025,117.1,779600
ACAD,16-Jan-2026,26.7,26.7,25.81,25.99,1357700
ACB,16-Jan-2026,4.28,4.28,4.19,4.23,1036500
ACCL,16-Jan-2026,4.33,4.63,2.46,2.5,24515400
ACDC,16-Jan-2026,4.4,4.44,4.28,4.43,530400
ACEP,16-Jan-2026,17.4,17.49,17.4,17.49,2400
ACET,16-Jan-2026,7.9,8.3,7.87,8.28,137900
ACFN,16-Jan-2026,20.126,20.126,19.01,19.02,9800
ACGL,16-Jan-2026,90.81,90.92,89.94,90.65,7704700
ACGLN,16-Jan-2026,17.51,17.56,17.47,17.52,52300
ACGLO,16-Jan-2026,20.92,21.01,20.84,21.01,30500
ACHC,16-Jan-2026,11.86,11.97,11.56,11.68,2585800
ACHV,16-Jan-2026,5.62,6.025,5.5101,5.83,1262100
ACIC,16-Jan-2026,11.18,11.27,11.01,11.07,216400
ACIU,16-Jan-2026,3.6,3.6724,3.47,3.51,198300
ACIW,16-Jan-2026,43.49,44.055,42.65,42.99,732500
ACLS,16-Jan-2026,98.28,100,93.03,93.12,556600
ACLX,16-Jan-2026,68.74,70.11,67.5,68.94,573500
ACMR,16-Jan-2026,53.03,53.9999,52.18,53.62,1176200
ACNB,16-Jan-2026,49.57,50.05,48.595,49.4,33200
ACNT,16-Jan-2026,16.65,16.8,16.25,16.46,47600
ACOG,16-Jan-2026,5.68,5.94,5.66,5.72,90100
ACON,16-Jan-2026,4,4,3.68,3.79,327000
ACONW,16-Jan-2026,0.0427,0.0447,0.0427,0.0437,11300
ACRS,16-Jan-2026,2.69,2.69,2.61,2.62,765900
ACRV,16-Jan-2026,1.94,2.04,1.9,1.98,2022600
ACT,16-Jan-2026,38.79,39.2,38.79,38.98,375300
ACTG,16-Jan-2026,3.77,3.835,3.7,3.81,120500
ACTU,16-Jan-2026,5.33,5.84,5.33,5.69,44900
ACWI,16-Jan-2026,145.26,145.3,144.52,145,2625100
ACWX,16-Jan-2026,69.96,69.96,69.6,69.89,3268100
ACXP,16-Jan-2026,2.68,2.8,2.65,2.65,17200
ADACU,16-Jan-2026,9.97,10.02,9.96,10.02,2200
ADAG,16-Jan-2026,1.88,1.98,1.88,1.96,53800
ADAM,16-Jan-2026,8.43,8.76,8.43,8.73,885400
ADAMG,16-Jan-2026,25.03,25.1,25.012,25.1,43100
ADAMH,16-Jan-2026,25.56,25.6,25.52,25.57,11900
ADAMI,16-Jan-2026,25.29,25.29,25.12,25.19,8500
ADAML,16-Jan-2026,23,23.15,22.7503,23.08,7500
ADAMM,16-Jan-2026,25.13,25.15,24.75,25.05,20700
ADAMN,16-Jan-2026,22.46,22.6,22.43,22.43,2900
ADAMO,16-Jan-2026,25,25.05,24.97,25.05,111800
ADAMZ,16-Jan-2026,19.318,19.4956,19.318,19.4765,9800
ADBE,16-Jan-2026,304.56,304.88,295.42,296.12,8534400
ADBG,16-Jan-2026,7.67,7.67,7.1886,7.22,1049900
ADEA,16-Jan-2026,19.18,19.505,18.96,19.415,704900
ADGM,16-Jan-2026,0.92,0.94,0.88,0.91,31600
ADI,16-Jan-2026,307.53,309.175,299.69,300.25,4261100
ADIL,16-Jan-2026,0.2245,0.232,0.222,0.225,256400
ADMA,16-Jan-2026,17.64,17.67,17.2,17.31,2186200
ADP,16-Jan-2026,260.02,261.09,257.571,260.44,2880300
ADPT,16-Jan-2026,17.79,17.89,17.4,17.52,1042600
ADSE,16-Jan-2026,11.8,12.45,11.64,12.43,5600
ADSEW,16-Jan-2026,0.93,0.93,0.9,0.9,5400
ADSK,16-Jan-2026,262.72,266.4,260.7225,265.69,3839400
ADTN,16-Jan-2026,9.12,9.2971,9,9.25,1078100
ADTX,16-Jan-2026,0.77,1.1,0.7582,0.87,4088500
ADUR,16-Jan-2026,13.9,14.95,13.26,14.85,617000
ADUS,16-Jan-2026,109.35,109.365,107.18,107.505,248800
ADV,16-Jan-2026,0.83,0.84,0.812,0.8311,253400
ADVB,16-Jan-2026,0.31,0.3167,0.2941,0.296,19200
ADXN,16-Jan-2026,8.11,8.33,7.58,8.33,4400
AEAQU,16-Jan-2026,10.02,10.02,10.01,10.01,300
AEBI,16-Jan-2026,14.85,14.96,14.555,14.89,163100
AEC,16-Jan-2026,7.53,7.87,7.195,7.24,168200
AEHL,16-Jan-2026,1.4,1.4,1.31,1.33,51800
AEHR,16-Jan-2026,27.35,29.41,26.14,28.81,1566100
AEI,16-Jan-2026,3.11,3.22,3.08,3.12,8900
AEIS,16-Jan-2026,262.44,263.9999,252.2,253.86,457700
AEMD,16-Jan-2026,2.7174,3.19,2.65,2.92,138800
AENT,16-Jan-2026,7.59,7.76,7.5753,7.7,14400
AENTW,16-Jan-2026,0.6628,0.6829,0.63,0.64,30300
AEP,16-Jan-2026,119.02,120.1425,118.2201,119.96,4044800
AERT,16-Jan-2026,0.5384,0.5384,0.524,0.5295,29400
AERTW,16-Jan-2026,0.03,0.03,0.03,0.03,1900
AEVA,16-Jan-2026,20.01,20.8899,18.3601,19.34,4288100
AEYE,16-Jan-2026,9.7,9.96,9.43,9.43,202200
AFBI,16-Jan-2026,20.22,20.375,20.1501,20.25,1800
AFCG,16-Jan-2026,2.39,2.63,2.35,2.54,408900
AFJK,16-Jan-2026,48.16,75.5104,47.5,55.23,129500
AFJKR,16-Jan-2026,0.435,0.435,0.4103,0.4103,1000
AFOS,16-Jan-2026,37.1455,37.16,37.0285,37.1311,2600
AFRI,16-Jan-2026,10.44,10.44,10.02,10.05,39100
AFRIW,16-Jan-2026,1.0185,1.0185,0.8438,0.87,20000
AFRM,16-Jan-2026,72.26,75.9,72.05,74.76,5618100
AFSC,16-Jan-2026,32.16,32.27,32.16,32.1909,300
AFYA,16-Jan-2026,13.81,13.99,13.12,13.93,349200
AGAE,16-Jan-2026,0.351,0.3854,0.351,0.3567,680900
AGCC,16-Jan-2026,11.15,11.44,10.57,10.57,42500
AGEM,16-Jan-2026,40.825,40.8862,40.68,40.88,5500
AGEN,16-Jan-2026,3.67,3.76,3.305,3.34,1738900
AGGA,16-Jan-2026,25.36,25.37,25.33,25.345,5000
AGH,16-Jan-2026,4,4.55,3.96,4.22,60000
AGIO,16-Jan-2026,27.87,28.23,27.11,27.19,975800
AGIX,16-Jan-2026,36.54,36.71,36.33,36.3697,18400
AGMH,16-Jan-2026,2.0101,2.22,2.0101,2.08,70200
AGMI,16-Jan-2026,74.11,75.4238,74.11,75.4238,2900
AGNC,16-Jan-2026,11.7,11.93,11.685,11.93,19303200
AGNCL,16-Jan-2026,24.91,24.92,24.7001,24.81,14600
AGNCM,16-Jan-2026,24.82,24.87,24.73,24.829,11200
AGNCN,16-Jan-2026,25.57,25.58,25.38,25.44,152600
AGNCO,16-Jan-2026,25.28,25.32,25.275,25.3,29900
AGNCP,16-Jan-2026,24.96,24.98,24.93,24.95,27300
AGNCZ,16-Jan-2026,25.75,25.772,25.7,25.73,18800
AGNG,16-Jan-2026,36.92,37.0091,36.71,36.82,49500
AGPU,16-Jan-2026,6.55,7.4,5.8284,6.43,432600
AGRZ,16-Jan-2026,0.52,0.5777,0.52,0.54,340000
AGYS,16-Jan-2026,115.1,115.57,111.58,113.77,205400
AGZD,16-Jan-2026,22.63,22.63,22.55,22.565,20600
AHCO,16-Jan-2026,10.7,10.92,10.51,10.61,779100
AHG,16-Jan-2026,1.53,1.5902,1.41,1.5902,9900
AHMA,16-Jan-2026,28.41,31.07,22.82,23.31,437100
AIA,16-Jan-2026,105.98,106.1,105.05,105.62,354700
AIFD,16-Jan-2026,38.34,38.34,38,38.185,5100
AIFF,16-Jan-2026,1.05,1.0687,1.03,1.03,40400
AIFU,16-Jan-2026,2.61,2.81,2.52,2.52,571100
AIHS,16-Jan-2026,1.06,1.14,1.03,1.08,76600
AIIO,16-Jan-2026,0.2762,0.2789,0.258,0.258,1539200
AIIOW,16-Jan-2026,0.05,0.0616,0.05,0.0616,2500
AIMD,16-Jan-2026,1.95,1.9804,1.9,1.9,7300
AIMDW,16-Jan-2026,0.1025,0.1025,0.1025,0.1025,100
AIOS,16-Jan-2026,1.24,1.24,1.11,1.16,29000
AIOT,16-Jan-2026,5.64,5.67,5.52,5.55,937200
AIP,16-Jan-2026,17.75,18.11,17.36,17.57,521600
AIPI,16-Jan-2026,39.85,39.85,39.42,39.63,109600
AIPO,16-Jan-2026,24.4,24.8323,24.34,24.62,384400
AIQ,16-Jan-2026,52.7,52.79,52.09,52.34,2128200
AIRE,16-Jan-2026,0.46,0.4693,0.4437,0.448,3114200
AIRG,16-Jan-2026,4.14,4.4534,4.14,4.23,50900
