Symbol,Date,Open,High,Low,Close,Volume
AACB,09-Apr-2026,10.36,10.36,10.34,10.36,3100
AACG,09-Apr-2026,0.99,1.04,0.93,0.9753,3500
AACI,09-Apr-2026,9.88,9.88,9.86,9.87,308400
AACIU,09-Apr-2026,9.99,9.99,9.99,9.99,1200
AACIW,09-Apr-2026,0.2433,0.27,0.2051,0.27,33500
AACOU,09-Apr-2026,9.92,9.92,9.92,9.92,100
AACPU,09-Apr-2026,10.04,10.04,10.03,10.03,103100
AADR,09-Apr-2026,86.73,86.9064,86.56,86.9064,1000
AAEQ,09-Apr-2026,48.34,48.62,48.34,48.62,100
AAL,09-Apr-2026,11.31,11.5,11.13,11.37,36844100
AALG,09-Apr-2026,8.68,9.015,8.51,8.8742,28700
AAME,09-Apr-2026,2.35,2.44,2.288,2.37,9800
AAOI,09-Apr-2026,132.73,145.1,127.11,133.3,16929400
AAON,09-Apr-2026,86.36,91.59,85.77,90.77,561100
AAPB,09-Apr-2026,28.2,28.51,27.5,28.4327,117400
AAPD,09-Apr-2026,13.65,13.835,13.57,13.59,10924200
AAPG,09-Apr-2026,25.88,25.88,25.88,25.88,1600
AAPL,09-Apr-2026,259,261.12,256.07,260.49,28121500
AAPU,09-Apr-2026,29.16,29.6,28.4789,29.47,1036500
AARD,09-Apr-2026,3.93,3.96,3.8,3.9,132200
AAUS,09-Apr-2026,54.5818,54.5818,54.5818,54.5818,100
AAVM,09-Apr-2026,32.97,33.33,32.95,33.262,3200
AAXJ,09-Apr-2026,101.4,102.68,100.94,102.41,1026800
ABAT,09-Apr-2026,2.83,2.88,2.785,2.85,1433400
ABCL,09-Apr-2026,3.37,3.45,3.37,3.44,2029400
ABCS,09-Apr-2026,30.7,30.9162,30.66,30.9162,2200
ABEO,09-Apr-2026,4.82,5.25,4.82,5.12,1989200
ABI,09-Apr-2026,24.765,24.765,24.765,24.765,100
ABIG,09-Apr-2026,30.47,30.7671,30.45,30.7671,500
ABLV,09-Apr-2026,0.6059,0.638,0.6059,0.638,5700
ABNB,09-Apr-2026,130.45,130.96,126.8,129.16,3653600
ABNG,09-Apr-2026,15.55,15.62,14.9,15.3229,1500
ABOS,09-Apr-2026,2.57,2.665,2.5,2.51,511100
ABSI,09-Apr-2026,2.97,3.07,2.915,2.95,3386800
ABTC,09-Apr-2026,0.9502,1,0.902,0.9423,6602500
ABTS,09-Apr-2026,1.37,1.37,1.15,1.3,49800
ABUS,09-Apr-2026,4.32,4.42,4.25,4.3,1863100
ABVC,09-Apr-2026,1.39,1.43,1.31,1.43,247400
ABVE,09-Apr-2026,0.81,0.8387,0.7663,0.7855,1068900
ABVEW,09-Apr-2026,0.2676,0.284,0.1001,0.2029,15700
ABVX,09-Apr-2026,119.96,126,119.835,125.69,1059000
ACAAU,09-Apr-2026,9.95,10.01,9.95,10.01,2200
ACAD,09-Apr-2026,22.35,22.665,22.09,22.57,1229400
ACB,09-Apr-2026,3.4,3.528,3.39,3.48,548800
ACCL,09-Apr-2026,1.39,1.4,1.34,1.4,9500
ACDC,09-Apr-2026,6.18,6.2,5.775,5.83,1121800
ACEP,09-Apr-2026,18.38,18.435,18.38,18.435,100
ACET,09-Apr-2026,6.55,6.97,6.513,6.86,239600
ACFN,09-Apr-2026,18.02,18.87,17.475,18.24,18400
ACGCU,09-Apr-2026,9.95,9.97,9.94,9.94,95000
ACGL,09-Apr-2026,98.14,99.68,97.7,98.84,1363400
ACGLN,09-Apr-2026,16.79,17.04,16.79,17,50900
ACGLO,09-Apr-2026,20.12,20.27,20.11,20.2486,38600
ACHC,09-Apr-2026,26.62,27.99,26.3379,27.2,3888000
ACHV,09-Apr-2026,3.21,3.35,3.2,3.32,519800
ACIC,09-Apr-2026,11.41,11.79,11.41,11.73,211800
ACIU,09-Apr-2026,3.21,3.49,3.19,3.4,553500
ACIW,09-Apr-2026,40.93,40.93,39.35,40.75,658000
ACLS,09-Apr-2026,104.65,108.71,104.08,108.24,645500
ACLX,09-Apr-2026,114.78,114.835,114.77,114.8,469600
ACMR,09-Apr-2026,46.14,47.2099,46,46.97,858900
ACNB,09-Apr-2026,50.8,52.18,50.66,51.86,58800
ACNT,09-Apr-2026,13.24,13.695,13.06,13.26,179800
ACOG,09-Apr-2026,6.53,6.8686,6,6.38,53200
ACON,09-Apr-2026,3.7,3.94,3.49,3.5,485400
ACONW,09-Apr-2026,0.0369,0.0369,0.0369,0.0369,100
ACRS,09-Apr-2026,3.93,4.1,3.83,4.08,1064100
ACRV,09-Apr-2026,1.48,1.59,1.44,1.55,747700
ACT,09-Apr-2026,42.17,43.025,42.17,42.72,298100
ACTG,09-Apr-2026,5.02,5.12,4.94,5.06,443000
ACTU,09-Apr-2026,1.94,1.94,1.77,1.89,85500
ACWI,09-Apr-2026,144.17,145.385,143.67,145.07,1766300
ACWX,09-Apr-2026,71.57,72.355,71.3,72.11,2882900
ACXP,09-Apr-2026,2.93,2.965,2.66,2.69,170900
ADAC.OB,09-Apr-2026,9.9,9.9,9.9,9.9,600
ADAG,09-Apr-2026,4,4.0498,3.53,3.845,622200
ADAM,09-Apr-2026,7.6,7.8,7.6,7.69,689900
ADAMG,09-Apr-2026,24.72,24.76,24.645,24.73,14000
ADAMH,09-Apr-2026,25.23,25.31,25.215,25.31,21900
ADAMI,09-Apr-2026,24.72,24.93,24.72,24.795,5800
ADAML,09-Apr-2026,23.5,23.54,23.4594,23.5,9200
ADAMM,09-Apr-2026,24.63,24.68,24.63,24.679,11400
ADAMN,09-Apr-2026,22.44,22.88,22.44,22.82,12400
ADAMO,09-Apr-2026,24.35,24.52,24.3,24.37,61500
ADAMZ,09-Apr-2026,18.05,18.41,18.015,18.41,6000
ADBE,09-Apr-2026,235.6,236.3,227.7,229.94,6802400
ADBG,09-Apr-2026,4.3,4.32,4,4.09,2293500
ADEA,09-Apr-2026,25.95,27.1,25.5433,27.06,1374900
ADGM,09-Apr-2026,1.38,1.5,1.38,1.41,181300
ADI,09-Apr-2026,346,352.78,345.49,351.36,2927600
