Symbol,Date,Open,High,Low,Close,Volume
AACG,03-Mar-2026,1,1.075,0.99,1.02,10600
AACIU,03-Mar-2026,9.97,9.97,9.96,9.97,110300
AACOU,03-Mar-2026,9.97,9.98,9.95,9.97,13900
AADR,03-Mar-2026,87.7356,88.8749,86.7886,88.32,7900
AAEQ,03-Mar-2026,48.4889,48.4889,48.4889,48.4889,100
AAL,03-Mar-2026,12.06,12.77,11.77,12.46,97759100
AALG,03-Mar-2026,10,11.52,9.7401,11.0536,33900
AAME,03-Mar-2026,2.66,2.66,2.53,2.6,3300
AAOI,03-Mar-2026,91.5,97.4,86.05,95.34,16983200
AAON,03-Mar-2026,99.86,102.225,91.425,95.33,1658800
AAPB,03-Mar-2026,29.3,29.86,28.75,29.45,150400
AAPD,03-Mar-2026,13.52,13.6516,13.385,13.48,12226100
AAPG,03-Mar-2026,22.14,22.52,21.5,21.64,7700
AAPL,03-Mar-2026,263.48,265.56,260.13,263.75,38568900
AAPU,03-Mar-2026,30.7,31.23,29.97,30.79,2771600
AARD,03-Mar-2026,5.41,5.4878,4.74,4.9,1175300
AAUS,03-Mar-2026,54.435,54.5999,54.43,54.5999,1000
AAVM,03-Mar-2026,31.955,32.535,31.955,32.535,1300
AAXJ,03-Mar-2026,99.15,100.41,96.99,99.77,1564300
ABAT,03-Mar-2026,3.53,3.62,3.44,3.5,3023900
ABCL,03-Mar-2026,3.67,3.785,3.59,3.71,4604900
ABCS,03-Mar-2026,30.66,31.22,30.6599,31.0559,3600
ABEO,03-Mar-2026,4.97,5.005,4.9,4.94,821300
ABI,03-Mar-2026,25.06,25.06,25.06,25.06,100
ABIG,03-Mar-2026,30.6352,30.6352,30.6352,30.6352,100
ABLV,03-Mar-2026,0.6381,0.6599,0.6381,0.6381,23000
ABLVW,03-Mar-2026,0.02,0.02,0.0157,0.0193,10900
ABNB,03-Mar-2026,131.88,134.3,129.46,133.04,4059600
ABNG,03-Mar-2026,16.05,16.6741,16.05,16.6741,400
ABOS,03-Mar-2026,3.2,3.41,3.01,3.31,391000
ABSI,03-Mar-2026,2.63,2.73,2.56,2.57,2868300
ABTC,03-Mar-2026,1,1.05,0.952,1.03,12288400
ABTS,03-Mar-2026,2.42,2.5,2.38,2.5,33100
ABUS,03-Mar-2026,4.54,4.715,4.49,4.69,7846100
ABVC,03-Mar-2026,1.47,1.56,1.3569,1.42,92400
ABVE,03-Mar-2026,1.3,1.31,1.21,1.22,820200
ABVEW,03-Mar-2026,0.38,0.4,0.37,0.37,18200
ABVX,03-Mar-2026,109.72,113.07,105.78,111.1,1410200
ACAAU,03-Mar-2026,10.01,10.04,9.9843,10.02,73200
ACAD,03-Mar-2026,22.34,22.96,22.28,22.5,1974800
ACB,03-Mar-2026,3.6,3.62,3.445,3.48,1113700
