Symbol,Date,Open,High,Low,Close,Volume
AACB,29-Jan-2026,10.39,10.39,10.39,10.39,100100
AACBR,29-Jan-2026,0.3348,0.3508,0.3121,0.33,18500
AACG,29-Jan-2026,1.1,1.15,1.1,1.135,19100
AADR,29-Jan-2026,96.89,96.8901,94.89,95.7253,2400
AAEQ,29-Jan-2026,49.695,49.695,49.695,49.695,100
AAL,29-Jan-2026,13.4,13.525,13.17,13.51,70190900
AALG,29-Jan-2026,13.53,13.619,12.91,13.3561,14700
AAME,29-Jan-2026,2.69,2.78,2.69,2.78,11000
AAOI,29-Jan-2026,42.93,43,37.15,39.57,8572100
AAON,29-Jan-2026,92.5,96.95,92.44,93.31,1065900
AAPB,29-Jan-2026,28.56,28.88,27.83,28.6635,536600
AAPD,29-Jan-2026,13.84,14.03,13.75,13.83,8415500
AAPG,29-Jan-2026,25.3,25.35,25,25,2300
AAPL,29-Jan-2026,258,259.65,254.41,258.28,67253000
AAPU,29-Jan-2026,29.935,30.3,29.1,30.03,6971600
AARD,29-Jan-2026,13.26,13.95,13.08,13.35,126400
AAUS,29-Jan-2026,55.77,55.8557,55.77,55.8557,200
AAVM,29-Jan-2026,31.9591,31.9591,31.9591,31.9591,500
AAXJ,29-Jan-2026,103.02,103.05,100.85,102.26,550700
ABAT,29-Jan-2026,4.58,4.58,4.18,4.32,7136100
ABCL,29-Jan-2026,3.9,3.91,3.75,3.86,2437600
ABCS,29-Jan-2026,30.99,31.0825,30.92,31.0825,2900
ABEO,29-Jan-2026,4.81,5.17,4.7855,5.08,1629100
ABI,29-Jan-2026,25,25.02,25,25.02,100
ABIG,29-Jan-2026,32.16,32.4043,32.15,32.4043,1500
ABLV,29-Jan-2026,0.69,0.72,0.69,0.7101,8900
ABLVW,29-Jan-2026,0.03,0.03,0.0242,0.0296,15600
ABNB,29-Jan-2026,131.75,132.58,130.1,131.77,4251600
ABNG,29-Jan-2026,16.77,16.945,16.52,16.945,600
ABOS,29-Jan-2026,2.86,3,2.69,2.79,846600
ABSI,29-Jan-2026,2.93,3.11,2.88,3.03,3731700
ABTC,29-Jan-2026,1.53,1.55,1.48,1.54,10811900
ABTS,29-Jan-2026,4.26,4.4,4.2,4.39,2500
ABUS,29-Jan-2026,4.14,4.19,4.085,4.13,674400
ABVC,29-Jan-2026,2.05,2.0999,2,2.08,65400
ABVE,29-Jan-2026,2.18,2.24,1.9,1.95,2388000
ABVEW,29-Jan-2026,0.77,0.77,0.64,0.72,46500
ABVX,29-Jan-2026,114.58,114.9899,111.34,113.54,1049100
ACAD,29-Jan-2026,25.62,26.04,25.47,25.7,1055000
ACB,29-Jan-2026,4.33,4.34,4.13,4.18,855500
ACCL,29-Jan-2026,1.44,1.4899,1.35,1.39,148600
ACDC,29-Jan-2026,5.04,5.24,4.925,5.01,1621200
ACEP,29-Jan-2026,18.12,18.2124,18.12,18.2124,800
ACET,29-Jan-2026,8.45,8.52,8.26,8.5,50700
ACFN,29-Jan-2026,17.66,18.28,16.94,18.28,47100
ACGL,29-Jan-2026,94.86,95.91,94.3,95.72,1965200
ACGLN,29-Jan-2026,17.8,17.87,17.71,17.87,51200
ACGLO,29-Jan-2026,21.18,21.24,21.12,21.16,31100
ACHC,29-Jan-2026,13.44,13.605,12.94,13.05,3209400
ACHV,29-Jan-2026,4.37,4.43,4.245,4.34,899300
ACIC,29-Jan-2026,10.9,11.04,10.82,10.97,217300
ACIU,29-Jan-2026,3.45,3.45,3.31,3.4,169800
ACIW,29-Jan-2026,43.32,43.45,41.86,43.2,922700
ACLS,29-Jan-2026,91.96,93.21,88.52,92.2,535400
ACLX,29-Jan-2026,67.64,68.87,67.43,68.26,483100
ACMR,29-Jan-2026,56.15,57.05,52.3,54.68,1041300
ACNB,29-Jan-2026,49.03,49.97,48.65,49.74,42600
ACNT,29-Jan-2026,15.86,16.33,15.75,16.09,76200
ACOG,29-Jan-2026,5.41,5.575,5.18,5.18,21200
ACON,29-Jan-2026,3.7,3.75,3.55,3.62,123600
ACONW,29-Jan-2026,0.0331,0.0355,0.0331,0.0355,6800
ACRS,29-Jan-2026,3.53,3.6267,3.42,3.43,761800
ACRV,29-Jan-2026,1.89,1.9,1.83,1.88,563600
ACT,29-Jan-2026,39.46,40.18,39.42,40.14,211500
ACTG,29-Jan-2026,3.83,3.99,3.825,3.94,286600
ACTU,29-Jan-2026,5,5.1,4.61,4.74,97600
ACWI,29-Jan-2026,147.39,147.43,144.85,146.7,4339000
ACWX,29-Jan-2026,72.26,72.33,71.02,71.93,3637900
ACXP,29-Jan-2026,2.6,2.7799,2.46,2.495,62400
ADACU,29-Jan-2026,10,10,10,10,400
ADAG,29-Jan-2026,2.75,2.9397,2.5911,2.91,226500
ADAM,29-Jan-2026,8.45,8.5,8.28,8.42,604300
ADAMG,29-Jan-2026,25.12,25.21,25.1,25.17,10000
ADAMH,29-Jan-2026,25.58,25.62,25.55,25.59,4800
ADAMI,29-Jan-2026,25.31,25.35,25.18,25.18,10700
ADAML,29-Jan-2026,23.12,23.28,23,23.28,10300
ADAMM,29-Jan-2026,25.3,25.36,25.29,25.35,13500
ADAMN,29-Jan-2026,22.29,22.3,22.225,22.26,7800
ADAMO,29-Jan-2026,25.12,25.12,25.04,25.05,35600
ADBE,29-Jan-2026,291.68,293.635,284.6,291.65,7410700
ADBG,29-Jan-2026,6.93,7.04,6.62,6.95,1222400
ADEA,29-Jan-2026,18.23,18.52,17.91,18.11,950100
ADGM,29-Jan-2026,0.98,1.01,0.95,1,64300
ADI,29-Jan-2026,316.07,319.26,308.93,318.7,3131800
ADIL,29-Jan-2026,0.2201,0.2232,0.212,0.2136,208800
ADMA,29-Jan-2026,16.24,17.02,16.22,17.01,1609600
ADP,29-Jan-2026,249.39,252.43,244.44,245.97,3533700
ADPT,29-Jan-2026,18.41,18.48,17.65,18.37,1547500
ADSE,29-Jan-2026,12.23,13.5,11.84,12.69,29100
ADSEW,29-Jan-2026,0.97,1.2,0.9208,1.175,9000
ADSK,29-Jan-2026,260,260.4651,247.2,255.68,3642100
ADTN,29-Jan-2026,9.5,9.65,9.36,9.37,1502000
ADTX,29-Jan-2026,0.9394,0.9485,0.7665,0.8202,451200
ADUR,29-Jan-2026,15,15,14.05,14.37,393400
ADUS,29-Jan-2026,102.39,102.82,99.7,101.8,294000
ADV,29-Jan-2026,1.04,1.04,0.9441,1.03,590800
ADVB,29-Jan-2026,0.3058,0.3058,0.254,0.2769,119300
ADXN,29-Jan-2026,7.95,8.24,7.759,8.24,5300
AEAQ,29-Jan-2026,9.78,9.93,9.78,9.92,37300
AEAQU,29-Jan-2026,10.05,10.05,10.05,10.05,59300
AEAQW,29-Jan-2026,0.28,0.28,0.24,0.24,225900
AEBI,29-Jan-2026,13.75,14.03,13.51,14,185800
AEC,29-Jan-2026,9.56,9.56,8.3,9.17,145600
AEHL,29-Jan-2026,0.91,0.91,0.8006,0.8251,214800
AEHR,29-Jan-2026,27.95,28.148,25.71,26.88,993000
AEI,29-Jan-2026,3.54,3.54,3.175,3.2,30900
AEIS,29-Jan-2026,266.58,273.66,262.33,269.12,573900
AEMD,29-Jan-2026,2.74,2.74,2.5,2.55,38000
AENT,29-Jan-2026,7.34,7.545,7.15,7.39,19000
AENTW,29-Jan-2026,0.61,0.6699,0.6,0.6699,2100
AEP,29-Jan-2026,119.57,120.82,118.55,119.21,3537800
AERT,29-Jan-2026,0.545,0.5454,0.4955,0.53,105300
AEVA,29-Jan-2026,14.1,14.31,13.13,13.25,2428100
AEYE,29-Jan-2026,9.37,9.45,9.14,9.38,162100
AFBI,29-Jan-2026,20.15,20.15,20.15,20.15,2500
AFCG,29-Jan-2026,2.46,2.46,2.3005,2.32,382700
AFJK,29-Jan-2026,53.62,55.99,51.73,52.49,4500
AFJKR,29-Jan-2026,0.39,0.3964,0.389,0.3964,9900
AFOS,29-Jan-2026,39.48,40.125,38.08,38.7825,29400
AFRI,29-Jan-2026,10.08,10.85,9.9,10.1,10900
AFRIW,29-Jan-2026,0.9,0.9597,0.7975,0.7975,9800
AFRM,29-Jan-2026,65.25,65.34,61.37,62.8,7745200
AFSC,29-Jan-2026,31.82,32.0629,31.82,32.0629,100
AFYA,29-Jan-2026,15.09,15.2,14.74,14.96,117400
AGAE,29-Jan-2026,0.3003,0.3145,0.295,0.3032,486100
AGCC,29-Jan-2026,10.22,11.6,9.54,9.6,121000
AGEM,29-Jan-2026,43.06,43.07,41.8,42.8635,5200
AGEN,29-Jan-2026,3.16,3.16,2.96,2.99,805500
AGGA,29-Jan-2026,25.38,25.38,25.34,25.365,26400
AGH,29-Jan-2026,3.27,3.46,3.1,3.32,60700
AGIO,29-Jan-2026,28.3,28.565,27.41,27.61,827500
AGIX,29-Jan-2026,36.95,36.9781,35.3695,36.25,95000
AGMH,29-Jan-2026,1.8,1.83,1.72,1.76,76300
AGMI,29-Jan-2026,91.8,91.8,82.84,85.4279,15200
AGNC,29-Jan-2026,12.13,12.13,11.79,11.97,27869500
AGNCL,29-Jan-2026,25.07,25.11,25.03,25.04,8900
AGNCM,29-Jan-2026,24.93,25,24.91,24.91,12200
AGNCN,29-Jan-2026,25.48,25.51,25.45,25.51,14400
AGNCO,29-Jan-2026,25.43,25.5028,25.38,25.49,57500
AGNCP,29-Jan-2026,25.03,25.09,25.03,25.08,48600
AGNCZ,29-Jan-2026,25.92,25.94,25.87,25.9,290300
AGNG,29-Jan-2026,36.94,37,36,36.93,77400
AGPU,29-Jan-2026,3.26,3.31,2.41,2.51,232200
AGRZ,29-Jan-2026,0.425,0.425,0.3803,0.396,163500
AGYS,29-Jan-2026,85.21,85.27,81.36,85.26,428400
AGZD,29-Jan-2026,22.6,22.6,22.48,22.545,62700
AHCO,29-Jan-2026,9.66,9.85,9.46,9.79,748700
AHG,29-Jan-2026,1.47,1.59,1.36,1.395,12300
AHMA,29-Jan-2026,28.49,31.55,28.1,31,265300
AIA,29-Jan-2026,113.12,113.21,109.97,111.93,2622400
AIFD,29-Jan-2026,39.3216,39.3216,38.09,38.8598,22400
AIFF,29-Jan-2026,0.97,0.9761,0.885,0.9227,72500
AIFU,29-Jan-2026,2,2.03,1.945,1.945,7700
AIHS,29-Jan-2026,1.15,1.1865,1.145,1.165,23100
AIIO,29-Jan-2026,0.25,0.2511,0.2256,0.248,5123000
AIIOW,29-Jan-2026,0.0583,0.0583,0.0426,0.0426,2600
AIMD,29-Jan-2026,2.03,2.42,2,2.35,1210500
AIMDW,29-Jan-2026,0.13,0.16,0.0999,0.16,14800
AIOS,29-Jan-2026,1.05,1.057,1.03,1.04,100700
AIOT,29-Jan-2026,5.28,5.38,5.06,5.2,1008300
AIP,29-Jan-2026,16.05,16.05,15.09,15.66,420700
AIPI,29-Jan-2026,38.74,38.7541,37.5201,38.18,414200
AIPO,29-Jan-2026,25.51,25.58,24.52,25.26,283400
AIQ,29-Jan-2026,53.65,53.67,51.95,53.03,1936500
AIRE,29-Jan-2026,0.41,0.41,0.3806,0.3976,3229500
AIRG,29-Jan-2026,4.42,4.42,4.2,4.24,37500
AIRJ,29-Jan-2026,3.4,3.41,3.16,3.25,434400
AIRJW,29-Jan-2026,0.79,0.79,0.747,0.747,3500
AIRO,29-Jan-2026,11.42,11.42,10.52,10.92,422900
AIRR,29-Jan-2026,113.7,114.25,110.95,112.62,685000
AIRS,29-Jan-2026,2.9,2.99,2.83,2.9,742500
AIRT,29-Jan-2026,22.82,23.34,22.2,23,17100
AIRTP,29-Jan-2026,20.1,20.1,20.1,20.1,1100
AISP,29-Jan-2026,3.29,3.2901,3.11,3.22,655000
AISPW,29-Jan-2026,1.325,1.325,1.05,1.0947,73000
