Symbol,Date,Open,High,Low,Close,Volume
AACBR,16-Mar-2026,0.39,0.39,0.2701,0.39,2500
AACG,16-Mar-2026,0.97,1.0125,0.97,1,16300
AACIU,16-Mar-2026,9.97,9.97,9.9693,9.9693,700
AADR,16-Mar-2026,82.24,83.58,82.24,83.58,2700
AAEQ,16-Mar-2026,47.7756,47.7756,47.7756,47.7756,100
AAL,16-Mar-2026,10.41,10.57,10.34,10.49,80802700
AALG,16-Mar-2026,7.63,7.7831,7.47,7.6924,164200
AAME,16-Mar-2026,2.71,2.75,2.63,2.698,4600
AAOI,16-Mar-2026,100,101.32,92.9,94.07,10815600
AAON,16-Mar-2026,84.91,85.75,80.91,81.56,821200
AAPB,16-Mar-2026,26.7,27.22,26.42,27.02,82100
AAPD,16-Mar-2026,14.13,14.23,14.015,14.07,8045500
AAPG,16-Mar-2026,24.3325,25,24.3325,24.5099,1900
AAPL,16-Mar-2026,252.105,253.885,249.88,252.82,32074200
AAPU,16-Mar-2026,27.93,28.41,27.57,28.19,1267700
AARD,16-Mar-2026,5.07,5.4899,5,5.36,276700
AAUS,16-Mar-2026,53.826,53.826,53.826,53.826,100
AAVM,16-Mar-2026,31.5071,31.5071,31.4201,31.43,600
AAXJ,16-Mar-2026,99.79,100.67,99.7,100.33,625200
ABAT,16-Mar-2026,3.36,3.43,3.21,3.26,3314700
ABCL,16-Mar-2026,3.54,3.62,3.53,3.56,1939800
ABCS,16-Mar-2026,29.88,29.905,29.685,29.685,3700
ABEO,16-Mar-2026,4.76,5,4.75,4.95,1591600
ABI,16-Mar-2026,24.87,24.87,24.87,24.87,100
ABIG,16-Mar-2026,30.11,30.11,30.1,30.1068,500
ABLV,16-Mar-2026,0.65,0.69,0.6202,0.6501,5700
ABLVW,16-Mar-2026,0.0249,0.0249,0.0233,0.0233,300
ABNB,16-Mar-2026,127.28,129.235,126.91,128.32,3049200
ABNG,16-Mar-2026,15.31,15.464,15.31,15.464,500
ABOS,16-Mar-2026,3.5,3.6,3.21,3.34,9318300
ABSI,16-Mar-2026,2.43,2.53,2.405,2.5,2423900
ABTC,16-Mar-2026,1.08,1.09,1.03,1.04,22165700
ABTS,16-Mar-2026,2.65,2.76,2.61,2.7,13500
ABUS,16-Mar-2026,4.3,4.41,4.2414,4.36,1780800
ABVC,16-Mar-2026,1.33,1.38,1.28,1.32,27200
ABVE,16-Mar-2026,1.15,1.17,1.1,1.115,1006900
ABVEW,16-Mar-2026,0.42,0.42,0.3104,0.33,20200
ABVX,16-Mar-2026,119.99,123.72,118.55,122.75,1595800
ACAAU,16-Mar-2026,10.09,10.105,10.025,10.06,29100
ACAD,16-Mar-2026,21.04,21.54,20.94,21.39,3050100
ACB,16-Mar-2026,3.44,3.505,3.43,3.45,435300
ACCL,16-Mar-2026,1.4401,1.48,1.4153,1.46,25800
ACDC,16-Mar-2026,6.13,6.64,6,6.53,1692200
ACEP,16-Mar-2026,17.36,17.36,17.31,17.3253,200
ACET,16-Mar-2026,7.33,7.45,7.14,7.17,100000
ACFN,16-Mar-2026,19.67,20.53,19.6,19.97,5100
ACGL,16-Mar-2026,93.99,95.235,93.575,93.7,1738300
ACGLN,16-Mar-2026,16.87,17.08,16.8201,16.99,38100
ACGLO,16-Mar-2026,20.23,20.31,20.19,20.19,16400
ACHC,16-Mar-2026,23.3,23.73,22.54,22.79,3309300
ACHV,16-Mar-2026,4.2,4.33,4.1601,4.2,362000
