Symbol,Date,Open,High,Low,Close,Volume
AACBR,03-Feb-2026,0.33,0.33,0.33,0.33,100
AACG,03-Feb-2026,1.04,1.04,0.8252,0.9,37000
AADR,03-Feb-2026,94.4255,94.7194,94.4255,94.7194,700
AAEQ,03-Feb-2026,48.892,49.132,48.88,49.132,13100
AAL,03-Feb-2026,13.87,14.345,13.81,14.01,48029000
AALG,03-Feb-2026,14.41,15,14.1,14.445,9000
AAME,03-Feb-2026,2.64,2.7,2.61,2.69,7400
AAOI,03-Feb-2026,46.2,47.44,42.25,46.12,5659400
AAON,03-Feb-2026,91.03,93.78,87.78,93.37,1066900
AAPB,03-Feb-2026,31,31.65,30.7,31.1,429400
AAPD,03-Feb-2026,13.24,13.325,13.1265,13.23,9560100
AAPG,03-Feb-2026,23.2998,23.59,23.2998,23.33,2700
AAPL,03-Feb-2026,269.2,271.875,267.61,269.48,64394600
AAPU,03-Feb-2026,32.515,33.14,32.1135,32.55,4587900
AARD,03-Feb-2026,13.3,13.83,12.6419,12.91,175600
AAUS,03-Feb-2026,55.67,55.67,55.23,55.4949,400
AAVM,03-Feb-2026,32.06,32.1,32.06,32.1,1200
AAXJ,03-Feb-2026,101.49,101.56,99.83,100.78,885400
ABAT,03-Feb-2026,4.02,4.31,3.91,4.3,6063100
ABCL,03-Feb-2026,3.61,3.69,3.41,3.52,4704000
ABCS,03-Feb-2026,31.21,31.21,30.96,30.9766,2900
ABEO,03-Feb-2026,5.17,5.42,5.155,5.27,963400
ABI,03-Feb-2026,25.05,25.1,25.0401,25.05,900
ABIG,03-Feb-2026,31.8,31.8,31.35,31.5883,500
ABLV,03-Feb-2026,0.77,0.77,0.7495,0.7605,4800
ABLVW,03-Feb-2026,0.0248,0.033,0.0248,0.0329,4500
ABNB,03-Feb-2026,130.24,131.06,120.1,122.075,6834400
ABNG,03-Feb-2026,16.05,16.05,14.3981,14.3981,1000
ABOS,03-Feb-2026,2.61,2.6499,2.39,2.57,549400
ABPWW,03-Feb-2026,0.0133,0.0133,0.012,0.012,18900
ABSI,03-Feb-2026,3.06,3.18,2.96,3.09,3199600
ABTC,03-Feb-2026,1.45,1.47,1.2701,1.35,17675100
ABTS,03-Feb-2026,3.62,3.9,3.62,3.77,3600
ABUS,03-Feb-2026,4.4,4.42,3.87,4.11,3267000
ABVC,03-Feb-2026,1.9,1.98,1.86,1.9,65100
ABVE,03-Feb-2026,1.83,2.165,1.69,2.14,3179500
ABVEW,03-Feb-2026,0.55,0.74,0.47,0.7388,190000
ABVX,03-Feb-2026,111.68,114.96,110.4,113.32,733900
ACAD,03-Feb-2026,25.69,25.9,24.42,24.76,1808000
ACB,03-Feb-2026,3.95,4.0886,3.94,4.06,1700500
ACCL,03-Feb-2026,1.54,1.66,1.4701,1.51,544900
ACDC,03-Feb-2026,5.45,5.45,4.82,5.34,1495400
ACEP,03-Feb-2026,17.89,17.89,17.81,17.81,500
ACET,03-Feb-2026,7.96,8.1,7.64,7.7,82500
ACFN,03-Feb-2026,17.79,18.06,16.1201,16.5,10200
ACGL,03-Feb-2026,96.22,97.8499,96,96.82,1302000
ACGLN,03-Feb-2026,17.77,17.89,17.55,17.59,46600
ACGLO,03-Feb-2026,21.25,21.2675,21,21.0735,26800
ACHC,03-Feb-2026,13.01,13.805,12.9916,13.68,2836300
ACHV,03-Feb-2026,4.42,4.48,4.09,4.19,764500
ACIC,03-Feb-2026,11.21,11.343,11.005,11.07,276400
ACIU,03-Feb-2026,3.29,3.41,3.23,3.34,256800
ACIW,03-Feb-2026,42.77,42.83,38.89,39.52,2170900
ACLS,03-Feb-2026,89.32,91.006,81.33,84.37,1086800
ACLX,03-Feb-2026,69,71.23,68.6,69.46,586900
ACMR,03-Feb-2026,62.5,64.7871,59.358,61.24,2077200
ACNB,03-Feb-2026,51.43,52.55,51,52.2,44200
ACNT,03-Feb-2026,16.58,17.285,16.51,17.1,156400
ACOG,03-Feb-2026,4.97,5.26,4.76,5.1,111700
ACON,03-Feb-2026,2.87,2.9674,2.8,2.82,196200
ACONW,03-Feb-2026,0.035,0.0364,0.035,0.0351,2000
ACRS,03-Feb-2026,3.55,3.5851,3.42,3.47,1032300
ACRV,03-Feb-2026,1.8,1.8,1.69,1.76,645900
ACT,03-Feb-2026,40.14,40.63,38.935,40.33,373900
ACTG,03-Feb-2026,4.09,4.11,3.97,3.98,187100
ACTU,03-Feb-2026,5.06,5.1,4.605,4.87,84000
ACWI,03-Feb-2026,146.48,146.64,144.36,145.54,4627900
ACWX,03-Feb-2026,71.42,71.5535,70.75,71.34,2224200
ACXP,03-Feb-2026,2.41,2.4491,2.203,2.28,35000
ADACU,03-Feb-2026,9.99,9.99,9.99,9.99,300
ADAG,03-Feb-2026,2.99,3.19,2.74,2.95,102700
ADAM,03-Feb-2026,8,8.065,7.81,8,603200
ADAMG,03-Feb-2026,25.2,25.22,25.165,25.22,10500
ADAMH,03-Feb-2026,25.58,25.609,25.53,25.58,14100
ADAMI,03-Feb-2026,25.25,25.3,25.25,25.25,2100
ADAML,03-Feb-2026,23.27,23.35,23.21,23.24,7900
ADAMM,03-Feb-2026,25.35,25.37,25.27,25.35,8500
ADAMN,03-Feb-2026,22.39,22.55,22.28,22.29,4200
ADAMO,03-Feb-2026,25.04,25.05,24.99,25.02,22400
ADAMZ,03-Feb-2026,19.555,19.555,19.49,19.49,1800
ADBE,03-Feb-2026,282.74,284.34,271.02,271.93,8324900
ADBG,03-Feb-2026,6.515,6.58,5.9623,6.01,1550600
ADEA,03-Feb-2026,18.8,18.92,17.185,17.66,1011500
ADGM,03-Feb-2026,1.05,1.075,0.9951,1.02,103700
ADI,03-Feb-2026,316.86,321.23,308.955,311.29,5545900
ADIL,03-Feb-2026,0.21,0.216,0.21,0.2113,708500
ADMA,03-Feb-2026,17.53,18,17.34,17.52,1525800
ADP,03-Feb-2026,244.15,244.29,234.81,235.08,4377700
ADPT,03-Feb-2026,18.66,19.8,18.025,18.5,2067700
ADSE,03-Feb-2026,10.9625,10.9625,10.0099,10.76,30800
ADSEW,03-Feb-2026,0.835,1.0744,0.815,0.95,3500
