Symbol,Date,Open,High,Low,Close,Volume
AACB,17-Apr-2026,10.37,10.37,10.37,10.37,100
AACG,17-Apr-2026,1.0201,1.0398,0.965,1.01,9600
AACI,17-Apr-2026,9.895,9.895,9.885,9.89,30000
AACIU,17-Apr-2026,10,10.01,10,10.01,30400
AACIW,17-Apr-2026,0.27,0.27,0.27,0.27,8900
AACOU,17-Apr-2026,9.95,9.97,9.95,9.97,300
AACOW,17-Apr-2026,0.241,0.3,0.232,0.2999,126500
AACOW.OB,17-Apr-2026,0.241,0.3,0.232,0.2999,126500
AACPU,17-Apr-2026,10.05,10.055,10.05,10.055,13600
AADR,17-Apr-2026,89,89,88.04,88.04,1500
AAEQ,17-Apr-2026,50.66,50.81,50.66,50.7706,1900
AAL,17-Apr-2026,13.15,13.41,12.68,12.78,80991300
AALG,17-Apr-2026,11.61,12.0527,10.9036,11.045,189300
AAME,17-Apr-2026,2.54,2.64,2.3889,2.605,19700
AAOI,17-Apr-2026,160.62,161.4699,152.5,159.42,8713100
AAON,17-Apr-2026,93.65,98.22,93.0975,93.98,2149200
AAPB,17-Apr-2026,29.8,30.95,29.795,30.5026,83900
AAPD,17-Apr-2026,13.26,13.28,13,13.1072,10055600
AAPG,17-Apr-2026,27.4,27.4,27.4,27.4,1800
AAPL,17-Apr-2026,266.96,272.3,266.72,270.23,61436200
AAPU,17-Apr-2026,30.74,32.05,30.74,31.57,2920800
AARD,17-Apr-2026,5.1,5.37,4.9274,5.23,213900
AAUS,17-Apr-2026,56.44,56.9155,56.44,56.9155,500
AAVM,17-Apr-2026,34.12,34.2,33.9895,33.9895,52100
AAXJ,17-Apr-2026,107.87,109.21,107.75,108.09,430700
ABAT,17-Apr-2026,3.31,3.55,3.26,3.4,5305100
ABCL,17-Apr-2026,3.91,4.05,3.87,4.01,4808500
ABCS,17-Apr-2026,31.69,32.06,31.69,31.9003,2200
ABEO,17-Apr-2026,5.5,5.545,5.45,5.5,920800
ABI,17-Apr-2026,24.86,24.86,24.86,24.86,100
ABIG,17-Apr-2026,32.22,32.3,32.22,32.2737,800
ABLV,17-Apr-2026,0.74,0.95,0.6111,0.74,14642500
ABLVW,17-Apr-2026,0.017,0.0211,0.017,0.0205,400
ABNB,17-Apr-2026,139.905,143.3,139.2,141.55,4056700
ABNG,17-Apr-2026,18.2962,18.2962,18.2962,18.2962,100
ABOS,17-Apr-2026,2.78,2.9,2.775,2.82,441200
ABSI,17-Apr-2026,3.33,3.735,3.33,3.58,6448500
ABTC,17-Apr-2026,1.21,1.44,1.2,1.3,38948500
ABTS,17-Apr-2026,1.28,1.74,1.24,1.53,391600
ABUS,17-Apr-2026,4.68,4.75,4.6,4.72,1052500
ABVC,17-Apr-2026,1.23,1.4,1.22,1.32,106500
ABVE,17-Apr-2026,0.87,1.06,0.8541,1,3164800
ABVEW,17-Apr-2026,0.2894,0.3199,0.245,0.305,26000
ABVX,17-Apr-2026,125.11,125.72,119.79,120.16,1179000
ACAA,17-Apr-2026,9.94,9.94,9.891,9.891,300
ACAAU,17-Apr-2026,10.03,10.03,10.01,10.02,11100
ACAAW,17-Apr-2026,0.4502,0.4502,0.448,0.4499,156600
ACAD,17-Apr-2026,21.85,22.29,21.6584,22.17,8552500
ACB,17-Apr-2026,3.65,3.7666,3.65,3.66,777400
ACCL,17-Apr-2026,1.45,1.52,1.39,1.42,49000
ACDC,17-Apr-2026,5.93,6.0899,5.72,5.93,1675400
ACEP,17-Apr-2026,18.79,18.9,18.79,18.8842,7500
ACET,17-Apr-2026,8.295,8.47,8.15,8.22,187400
ACFN,17-Apr-2026,18.43,18.49,18.17,18.17,4700
ACGCU,17-Apr-2026,9.97,9.99,9.95,9.98,1027300
ACGL,17-Apr-2026,96.71,98.57,96.64,97.59,5185900
ACGLN,17-Apr-2026,17.31,17.3399,17.24,17.24,33500
ACGLO,17-Apr-2026,20.68,20.68,20.47,20.55,23600
ACHC,17-Apr-2026,27,27.87,26.76,27,3549800
ACHV,17-Apr-2026,4.95,5.3,4.75,5.1,4213500
ACIC,17-Apr-2026,11.88,11.945,11.8388,11.91,167400
ACIU,17-Apr-2026,3.12,3.16,2.97,3.01,266200
ACIW,17-Apr-2026,44.05,44.99,43.63,44.47,1182800
ACLS,17-Apr-2026,121.13,121.8399,117.535,118.73,449900
ACLX,17-Apr-2026,115.1,115.13,115.02,115.05,479500
ACMR,17-Apr-2026,49.79,52.9128,49.65,50.61,2154700
ACNB,17-Apr-2026,51,52.25,50.86,51.7,96800
ACNT,17-Apr-2026,13.99,14.32,13.84,14.27,86400
ACOG,17-Apr-2026,6.8,7.055,6.56,6.94,62300
ACON,17-Apr-2026,3.33,3.43,3.2007,3.39,69000
ACONW,17-Apr-2026,0.0422,0.0422,0.0422,0.0422,4000
ACRS,17-Apr-2026,4.1,4.27,4.025,4.25,1091200
ACRV,17-Apr-2026,1.7,1.79,1.7,1.78,603400
ACT,17-Apr-2026,41.97,43.37,41.825,42.89,289900
ACTG,17-Apr-2026,5.04,5.05,4.93,5.02,269600
ACTU,17-Apr-2026,2.23,2.32,2.1001,2.31,66400
ACWI,17-Apr-2026,150.39,151.42,150.21,150.9,3021700
ACWX,17-Apr-2026,74.58,75.077,74.36,74.47,1916300
ACXP,17-Apr-2026,2.59,2.65,2.34,2.38,196400
ADAC.OB,17-Apr-2026,9.92,9.92,9.91,9.91,99200
ADACU,17-Apr-2026,10,10,10,10,800
ADACW,17-Apr-2026,0.3,0.33,0.3,0.3,1200
ADAG,17-Apr-2026,3.87,4.02,3.73,3.97,279300
ADAM,17-Apr-2026,7.72,7.938,7.69,7.88,530500
ADAMG,17-Apr-2026,24.94,24.9799,24.91,24.955,15500
ADAMH,17-Apr-2026,25.29,25.3999,25.28,25.315,20400
ADAMI,17-Apr-2026,25.15,25.3287,25.15,25.2436,2300
ADAML,17-Apr-2026,23.7952,23.9,23.77,23.835,19100
ADAMM,17-Apr-2026,25.21,25.3,25.06,25.24,16800
ADAMN,17-Apr-2026,22.94,22.94,22.8,22.8,3300
ADAMO,17-Apr-2026,24.72,24.89,24.6,24.61,34000
ADAMZ,17-Apr-2026,18.6,18.9999,18.6,18.85,9200
ADBE,17-Apr-2026,254.08,254.08,243.5,244.45,6194200
ADBG,17-Apr-2026,4.94,4.94,4.5399,4.58,4285100
ADEA,17-Apr-2026,28.72,29.12,28.24,28.93,1145500
ADGM,17-Apr-2026,1.46,1.5599,1.4203,1.55,53100
ADI,17-Apr-2026,359.67,372.45,357.82,371.45,5248100
ADIL,17-Apr-2026,1.63,1.655,1.6001,1.63,77700
ADMA,17-Apr-2026,11,11.2,10.7701,11.01,20233900
ADP,17-Apr-2026,201.65,202.14,198.33,200.47,2894700
ADPT,17-Apr-2026,14.55,14.91,14.385,14.47,1592800
ADSE,17-Apr-2026,11.56,11.6051,11.56,11.6051,1100
ADSEW,17-Apr-2026,0.4813,0.5299,0.4813,0.5299,900
ADSK,17-Apr-2026,249.4,250,241.27,242.02,2551100
ADTN,17-Apr-2026,16.9,17.1695,16.3,16.96,3688900
ADTX,17-Apr-2026,0.4495,0.45,0.4177,0.4343,301700
ADUR,17-Apr-2026,11.65,11.85,11.1901,11.23,256500
ADUS,17-Apr-2026,94.05,95.44,93.76,94.32,241600
ADV,17-Apr-2026,27.79,30.92,27.79,30.69,73700
ADVB,17-Apr-2026,4.77,4.96,4.76,4.8,13900
ADXN,17-Apr-2026,7.14,7.15,6.63,6.72,7800
AEAQ,17-Apr-2026,9.92,9.95,9.92,9.94,15800
AEBI,17-Apr-2026,11.79,12.115,11.58,11.85,259500
AEC,17-Apr-2026,6.11,6.23,5.81,5.81,24200
AEHL,17-Apr-2026,0.74,0.7937,0.7,0.7448,513900
AEHR,17-Apr-2026,84.27,85.01,79.12,83.86,3903500
AEI,17-Apr-2026,1.9,1.9,1.76,1.76,10500
AEIS,17-Apr-2026,377.69,380.5675,370.27,375.6,662900
AEMD,17-Apr-2026,2.3602,2.4,2.3203,2.34,12000
AENT,17-Apr-2026,6.94,7.2,6.8,7.12,10400
AENTW,17-Apr-2026,0.5961,0.5961,0.58,0.5944,10600
AEP,17-Apr-2026,134.15,134.165,132.02,133.66,2869800
AERT,17-Apr-2026,0.6,0.6111,0.57,0.5736,262600
AEVA,17-Apr-2026,15.21,16.57,15.05,15.73,1512000
AEYE,17-Apr-2026,7.24,7.49,7.03,7.11,146800
