Symbol,Date,Open,High,Low,Close,Volume
AACB,14-Jan-2026,10.31,10.31,10.31,10.31,6400
AACG,14-Jan-2026,0.95,1.025,0.95,1.01,12600
AADR,14-Jan-2026,92.24,92.24,91.872,91.895,1000
AAEQ,14-Jan-2026,49.51,49.7259,49.51,49.7259,200
AAL,14-Jan-2026,15.25,15.42,14.93,15.14,65225500
AALG,14-Jan-2026,17.53,17.63,16.72,17.1709,9500
AAME,14-Jan-2026,2.8992,3.05,2.8992,3.02,17900
AAOI,14-Jan-2026,34.09,34.545,33.28,34.47,2088000
AAON,14-Jan-2026,84.23,88.25,83.24,87.84,1078600
AAPB,14-Jan-2026,29.0401,29.5,28.46,29.1702,167400
AAPD,14-Jan-2026,13.74,13.9,13.64,13.73,3375800
AAPG,14-Jan-2026,28.01,28.32,28,28.32,1900
AAPL,14-Jan-2026,259.49,261.82,256.71,259.96,40019400
AAPU,14-Jan-2026,30.52,31.02,29.85,30.63,1832500
AARD,14-Jan-2026,15.47,15.65,14.25,14.98,254600
AAUS,14-Jan-2026,55.32,55.5614,55.32,55.5614,5000
AAVM,14-Jan-2026,31.13,31.24,31.13,31.24,300
AAXJ,14-Jan-2026,98.34,98.505,97.97,98.49,520800
ABAT,14-Jan-2026,4.88,5.33,4.6,5.31,9066900
ABCL,14-Jan-2026,4.25,4.36,4.12,4.29,4095100
ABCS,14-Jan-2026,31.35,31.4,31.27,31.3743,2700
ABEO,14-Jan-2026,5.08,5.205,5.065,5.19,721400
ABI,14-Jan-2026,24.92,24.92,24.92,24.92,100
ABIG,14-Jan-2026,32.44,32.44,32.29,32.4359,1100
ABLV,14-Jan-2026,0.69,0.76,0.673,0.7,104400
ABLVW,14-Jan-2026,0.0291,0.0291,0.023,0.0242,8000
ABNB,14-Jan-2026,139.5,139.65,130.15,132.79,7681500
ABNG,14-Jan-2026,17.515,17.515,16.6616,17.2688,1300
ABOS,14-Jan-2026,1.74,1.84,1.7294,1.79,221500
ABPWW,14-Jan-2026,0.0134,0.019,0.0134,0.019,3400
ABSI,14-Jan-2026,3.3,3.445,3.295,3.35,2587300
ABTC,14-Jan-2026,1.88,1.91,1.753,1.76,19208000
ABTS,14-Jan-2026,5.26,5.6,5.2397,5.53,10200
ABUS,14-Jan-2026,4.7,4.855,4.65,4.78,710800
ABVC,14-Jan-2026,2.1,2.11,1.96,2.08,58500
ABVE,14-Jan-2026,2.02,2.13,1.95,2.11,1004800
