Symbol,Date,Open,High,Low,Close,Volume
AACB,08-Apr-2026,10.36,10.36,10.36,10.36,100
AACG,08-Apr-2026,0.95,1.02,0.95,1.01,11900
AACI,08-Apr-2026,9.88,9.88,9.8549,9.87,1900
AACIU,08-Apr-2026,9.99,9.99,9.99,9.99,500
AACIW,08-Apr-2026,0.2741,0.2742,0.27,0.27,700
AACOU,08-Apr-2026,9.95,9.95,9.95,9.95,10500
AACPU,08-Apr-2026,10.03,10.05,10.03,10.03,243600
AADR,08-Apr-2026,85.85,86.88,85.85,86.2889,4100
AAEQ,08-Apr-2026,48.33,48.33,48.05,48.3206,2500
AAL,08-Apr-2026,12.03,12.2,11.38,11.41,100665900
AALG,08-Apr-2026,9.95,10,8.8752,8.96,131600
AAME,08-Apr-2026,2.29,2.395,2.29,2.36,12500
AAOI,08-Apr-2026,125.12,134.4899,119.03,132.7,15028800
AAON,08-Apr-2026,86,88.87,85.47,87.37,838000
AAPB,08-Apr-2026,28,28.2295,27.615,28.0334,181300
AAPD,08-Apr-2026,13.7,13.8,13.64,13.67,14220300
AAPG,08-Apr-2026,26.56,26.56,26.56,26.56,900
AAPL,08-Apr-2026,258.45,259.7499,256.53,258.9,41032700
AAPU,08-Apr-2026,29.01,29.3,28.6,29.14,1553400
AARD,08-Apr-2026,4.13,4.13,3.91,3.93,149300
AAUS,08-Apr-2026,54.24,54.27,54.24,54.27,2400
AAVM,08-Apr-2026,33.02,33.1565,33,33.1565,3400
AAXJ,08-Apr-2026,103.4,103.49,101.9,102.78,1286300
ABAT,08-Apr-2026,2.93,3.02,2.795,2.87,2100100
ABCL,08-Apr-2026,3.49,3.52,3.39,3.43,2466100
ABCS,08-Apr-2026,30.91,30.99,30.8581,30.8581,3500
ABEO,08-Apr-2026,4.96,4.98,4.825,4.87,626800
ABI,08-Apr-2026,24.91,24.91,24.91,24.91,100
ABIG,08-Apr-2026,30.585,30.63,30.39,30.4833,10700
ABLV,08-Apr-2026,0.6283,0.6283,0.625,0.625,1100
ABNB,08-Apr-2026,130.99,134.26,130.49,131.4,3797200
ABNG,08-Apr-2026,16.4,16.4,15.8794,15.8794,1300
ABOS,08-Apr-2026,2.76,2.78,2.54,2.58,375500
ABSI,08-Apr-2026,3.06,3.11,2.92,2.99,3208400
ABTC,08-Apr-2026,0.95,1.01,0.89,0.9641,13196400
ABTS,08-Apr-2026,1.32,1.36,1.15,1.36,47700
ABUS,08-Apr-2026,4.58,4.6,4.35,4.38,1967800
ABVC,08-Apr-2026,1.49,1.54,1.38,1.42,117600
ABVE,08-Apr-2026,0.89,0.8962,0.7692,0.7964,1543800
ABVEW,08-Apr-2026,0.308,0.308,0.2101,0.2101,22100
ABVX,08-Apr-2026,120.3,120.75,117,118.96,438800
ACAAU,08-Apr-2026,10.06,10.06,10.005,10.06,5400
ACAD,08-Apr-2026,22.85,22.86,22.39,22.56,1640600
ACB,08-Apr-2026,3.53,3.58,3.4001,3.43,669000
ACCL,08-Apr-2026,1.4,1.4,1.38,1.4,7400
ACDC,08-Apr-2026,5.73,6.17,5.5,6.17,1372000
ACEP,08-Apr-2026,18.18,18.3078,18.18,18.3078,5300
ACET,08-Apr-2026,6.67,6.71,6.17,6.55,274300
ACFN,08-Apr-2026,18.51,18.51,17.5,18.27,19700
ACGCU,08-Apr-2026,9.94,9.96,9.94,9.94,763600
ACGL,08-Apr-2026,96.51,98.695,96.2801,98.6,1642600
ACGLN,08-Apr-2026,16.79,17.06,16.77,16.79,32100
ACGLO,08-Apr-2026,20.1,20.19,19.97,20.19,74500
ACHC,08-Apr-2026,26.41,26.46,25.43,26.31,3368700
ACHV,08-Apr-2026,3.32,3.325,3.2201,3.26,320600
ACIC,08-Apr-2026,11.38,11.53,11.37,11.48,192100
ACIU,08-Apr-2026,3.29,3.4,3.11,3.21,507800
ACIW,08-Apr-2026,41.97,42.17,41.36,41.38,865400
ACLS,08-Apr-2026,102,105.15,100.78,104.65,697200
ACLX,08-Apr-2026,114.83,114.88,114.76,114.79,629400
ACMR,08-Apr-2026,47.09,47.5,44.92,46.14,1362400
ACNB,08-Apr-2026,51.24,51.54,50.15,50.99,78700
ACNT,08-Apr-2026,13.24,13.435,13.195,13.35,111300
ACOG,08-Apr-2026,7.02,7.55,6.51,6.635,84400
ACON,08-Apr-2026,3.69,3.74,3.3466,3.57,268700
ACONW,08-Apr-2026,0.037,0.037,0.0306,0.037,400
ACRS,08-Apr-2026,3.95,3.99,3.71,3.95,873200
ACRV,08-Apr-2026,1.56,1.58,1.46,1.53,503600
ACT,08-Apr-2026,41.83,42.53,41.64,42.29,510400
ACTG,08-Apr-2026,5.2,5.222,4.9501,5,336800
ACTU,08-Apr-2026,2.13,2.1875,1.9,1.92,89100
ACWI,08-Apr-2026,145.08,145.425,143.73,144.62,3983600
ACWX,08-Apr-2026,72.57,72.58,71.74,72.26,4869600
ACXP,08-Apr-2026,3.07,3.13,2.87,2.96,199400
ADAC.OB,08-Apr-2026,9.89,9.89,9.89,9.89,2000
ADACU,08-Apr-2026,9.985,9.985,9.985,9.985,100
ADAG,08-Apr-2026,4.65,4.68,3.8,4,967900
ADAM,08-Apr-2026,7.76,7.77,7.555,7.62,670700
ADAMG,08-Apr-2026,24.81,24.99,24.65,24.7,28200
ADAMH,08-Apr-2026,25.19,25.23,25.05,25.23,30100
ADAMI,08-Apr-2026,24.85,24.95,24.785,24.82,13800
ADAML,08-Apr-2026,23.17,23.37,23.15,23.21,10200
ADAMM,08-Apr-2026,24.51,24.65,24.47,24.64,17100
ADAMN,08-Apr-2026,22.03,22.45,22.03,22.44,12800
ADAMO,08-Apr-2026,24.5,24.54,24.31,24.35,99000
ADAMZ,08-Apr-2026,17.79,18.39,17.78,18.365,10100
ADBE,08-Apr-2026,244.3,247.4391,237.99,239.31,4040000
ADBG,08-Apr-2026,4.6,4.73,4.395,4.44,1637200
ADEA,08-Apr-2026,26.67,26.88,25.91,26.2,1132200
ADGM,08-Apr-2026,1.2,1.46,1.19,1.41,2450500
ADI,08-Apr-2026,345.81,349,341.98,346.21,4522100
ADIL,08-Apr-2026,1.7048,1.79,1.6117,1.65,117200
ADMA,08-Apr-2026,9.59,9.91,9.315,9.83,5538300
ADP,08-Apr-2026,204.51,206.536,199.38,200.78,2835400
ADPT,08-Apr-2026,15,15.6125,14.4456,14.84,2188800
ADSE,08-Apr-2026,11.7,11.965,11.6,11.75,3900
ADSK,08-Apr-2026,241.15,244.8,239.03,240.65,1990400
ADTN,08-Apr-2026,13.53,13.84,13.27,13.73,2547000
ADTX,08-Apr-2026,0.52,0.54,0.5,0.52,814200
ADUR,08-Apr-2026,10.89,10.94,10.16,10.32,202900
ADUS,08-Apr-2026,95.22,95.22,92.095,92.3,381300
ADV,08-Apr-2026,23.55,25,22.09,23.4,82100
ADVB,08-Apr-2026,6.1,6.52,6.02,6.34,427400
ADXN,08-Apr-2026,6.7,7.4,6.48,6.48,13000
AEAQ,08-Apr-2026,9.91,9.91,9.91,9.91,4600
AEBI,08-Apr-2026,10.26,10.9,10.2373,10.77,648100
AEC,08-Apr-2026,5.61,5.81,5.36,5.47,36400
AEHL,08-Apr-2026,1.22,1.34,1.11,1.21,865500
AEHR,08-Apr-2026,57.35,66.2794,54.8935,63.16,10804600
AEI,08-Apr-2026,2.1,2.1,1.8501,1.88,28400
AEIS,08-Apr-2026,363.21,371.715,355,366.95,677500
AEMD,08-Apr-2026,2.09,2.23,2.09,2.23,24200
AENT,08-Apr-2026,7.06,7.36,7.03,7.03,17700
AEP,08-Apr-2026,132.09,134.85,131.5577,134.71,2398700
AERT,08-Apr-2026,0.5,0.5458,0.469,0.5091,376700
AERTW,08-Apr-2026,0.0232,0.0232,0.02,0.02,1400
AEVA,08-Apr-2026,13.88,14.04,12.82,13.01,1430700
AEYE,08-Apr-2026,6.48,6.78,6.24,6.38,126800
AFBI,08-Apr-2026,22.33,22.33,22.295,22.3,45300
AFCG,08-Apr-2026,2.95,2.95,2.855,2.9,90500
AFJK,08-Apr-2026,28.99,30.9999,27.2,28,4300
AFOS,08-Apr-2026,38.3,38.775,38.3,38.6629,23800
AFRI,08-Apr-2026,9.69,9.9,9.45,9.85,4100
AFRIW,08-Apr-2026,0.715,0.715,0.715,0.715,300
AFRM,08-Apr-2026,51.82,53.38,49.645,49.81,6045100
AFSC,08-Apr-2026,32.71,32.71,32.6394,32.6394,100
AFYA,08-Apr-2026,15.28,15.4899,14.89,14.94,100300
AGAE,08-Apr-2026,0.29,0.3334,0.2899,0.306,694700
AGCC,08-Apr-2026,15.16,15.5,14.91,15.49,396300
AGEM,08-Apr-2026,41.24,43.39,41.24,43.2159,6700
AGEN,08-Apr-2026,4.19,4.27,4.04,4.2,1301400
AGGA,08-Apr-2026,25.22,25.22,25.125,25.13,8500
AGH,08-Apr-2026,4,4,3.24,3.3,998600
AGIO,08-Apr-2026,35.43,35.99,33.68,33.77,1236100
AGIX,08-Apr-2026,35.52,35.77,34.705,34.94,325600
AGMB.OB,08-Apr-2026,11,11.04,9.82,9.85,182600
AGMH,08-Apr-2026,0.96,1.34,0.9009,1.05,1619000
AGMI,08-Apr-2026,74.34,74.34,71.8868,71.8868,800
AGNC,08-Apr-2026,10.37,10.44,10.24,10.32,14492900
AGNCL,08-Apr-2026,23.99,24,23.71,23.85,32100
AGNCM,08-Apr-2026,23.8,24.16,23.6744,24.16,106000
AGNCN,08-Apr-2026,25.06,25.14,24.95,25.05,36300
AGNCO,08-Apr-2026,24.77,24.84,24.624,24.8,34000
AGNCP,08-Apr-2026,24.07,24.22,23.95,24.2,78600
AGNCZ,08-Apr-2026,24.75,24.9511,24.71,24.93,156100
AGNG,08-Apr-2026,36.29,36.4745,36.14,36.425,12500
AGPU,08-Apr-2026,4.75,5.155,4.11,4.5,912900
AGRZ,08-Apr-2026,0.4514,0.5,0.4333,0.441,380900
AGYS,08-Apr-2026,70.84,71.32,65.26,65.61,514300
AGZD,08-Apr-2026,22.56,22.6002,22.56,22.6002,10100
AHCO,08-Apr-2026,12.23,12.36,12.12,12.18,1177700
AHG,08-Apr-2026,2.22,2.3988,2.16,2.29,165200
AHMA,08-Apr-2026,1.02,1.0793,0.9603,0.9604,330300
AIA,08-Apr-2026,114.97,115.275,113.215,114.57,254800
AIDX,08-Apr-2026,1.9,2,1.87,1.915,42600
AIFD,08-Apr-2026,42.25,42.33,41.76,42.0199,9600
AIFF,08-Apr-2026,1.96,2,1.685,1.7,1483600
AIFU,08-Apr-2026,1.5488,1.5488,1.23,1.294,37100
AIHS,08-Apr-2026,1.3,1.3,1.27,1.27,1200
AIIO,08-Apr-2026,0.8923,0.9094,0.823,0.8313,299900
AIIOW,08-Apr-2026,0.019,0.0228,0.0183,0.0228,5200
AIMD,08-Apr-2026,1.73,1.84,1.5824,1.65,164900
AIMDW,08-Apr-2026,0.095,0.095,0.095,0.095,300
AIMS.OB,08-Apr-2026,25.15,25.15,24.8901,25.0406,2200
AIOS,08-Apr-2026,0.584,0.6179,0.564,0.5884,10100
AIOT,08-Apr-2026,3.3,3.33,3.2,3.23,1170600
AIP,08-Apr-2026,19.28,19.46,18.66,19.03,489500
AIPI,08-Apr-2026,35.22,35.35,34.525,34.6,97800
AIPO,08-Apr-2026,26.82,26.99,26.34,26.74,411700
AIQ,08-Apr-2026,50.4,50.5,49.265,49.6,1615600
AIRE,08-Apr-2026,0.2535,0.2589,0.24,0.2499,861900
AIRG,08-Apr-2026,5.57,6.01,5.52,5.8,232500
AIRJ,08-Apr-2026,2.84,2.9,2.81,2.86,275400
AIRJW,08-Apr-2026,0.6363,0.73,0.6353,0.73,500
AIRO,08-Apr-2026,8.75,8.89,8.535,8.82,708000
AIRR,08-Apr-2026,118.95,120.18,117.9,119.16,595400
AIRS,08-Apr-2026,3.09,3.135,2.65,2.72,1585800
AIRT,08-Apr-2026,22.6,22.65,21.555,21.68,2500
AIRTP,08-Apr-2026,19.345,19.44,19.345,19.44,600
AISP,08-Apr-2026,2.36,2.38,2.13,2.15,516900
AISPW,08-Apr-2026,0.8399,0.8399,0.63,0.63,21500
AIXC,08-Apr-2026,1.34,1.34,1.25,1.34,28800
AIXI,08-Apr-2026,1.66,1.78,1.08,1.43,156910400
AKAM,08-Apr-2026,116.25,117.3505,113.2,116,5637500
AKAN,08-Apr-2026,0.71,0.7191,0.6712,0.69,30600
AKBA,08-Apr-2026,1.41,1.47,1.4,1.43,2524000
AKTS,08-Apr-2026,17.23,17.3381,16.6,16.98,215500
AKTX,08-Apr-2026,3.78,3.89,3.562,3.88,25500
ALAB,08-Apr-2026,128,130,121.92,125.46,4105800
ALAR,08-Apr-2026,6.37,6.64,6.01,6.23,21800
ALBG,08-Apr-2026,14.6,14.64,14.3,14.5953,7300
ALBT,08-Apr-2026,0.5397,0.5748,0.5156,0.5273,6994300
ALCO,08-Apr-2026,44.05,44.5999,43.8,44.46,37300
ALCY,08-Apr-2026,11.78,11.85,11.74,11.85,5100
ALCYW,08-Apr-2026,0.14,0.14,0.14,0.14,94200
ALDX,08-Apr-2026,1.59,1.62,1.55,1.57,1333500
ALEC,08-Apr-2026,2.58,2.6,2.385,2.42,340300
ALF,08-Apr-2026,10.78,10.8,10.7737,10.8,300
