Symbol,Date,Open,High,Low,Close,Volume
AACB,13-Mar-2026,10.34,10.34,10.34,10.34,100000
AACBR,13-Mar-2026,0.3862,0.3999,0.3862,0.39,23300
AACG,13-Mar-2026,0.97,1.06,0.97,0.99,10100
AACIU,13-Mar-2026,9.98,9.98,9.98,9.98,600
AACOU,13-Mar-2026,9.93,9.94,9.93,9.94,16000
AADR,13-Mar-2026,83.97,84.19,82.46,82.46,1100
AAEQ,13-Mar-2026,47.29,47.29,47.2883,47.2883,1000
AAL,13-Mar-2026,10.6,10.65,10.26,10.3,106227000
AALG,13-Mar-2026,7.78,7.895,7.37,7.4166,97900
AAME,13-Mar-2026,2.6,2.79,2.57,2.77,16200
AAOI,13-Mar-2026,104.37,105.385,94.15,96.81,14962100
AAON,13-Mar-2026,88.78,89,83.43,83.9,769100
AAPB,13-Mar-2026,27.555,27.72,26.36,26.4271,86600
AAPD,13-Mar-2026,13.92,14.2397,13.89,14.2173,14592900
AAPG,13-Mar-2026,23.74,24.4299,22.7,24.4299,2300
AAPL,13-Mar-2026,255.48,256.33,249.52,250.12,36929900
AAPU,13-Mar-2026,28.79,28.99,27.53,27.6,1901600
AARD,13-Mar-2026,5.3,5.365,4.83,5.09,266300
AAUS,13-Mar-2026,53.38,53.38,53.2899,53.2899,500
AAVM,13-Mar-2026,31.43,31.43,30.92,30.92,200
AAXJ,13-Mar-2026,99.08,99.58,97.34,97.52,1215400
ABAT,13-Mar-2026,3.46,3.54,3.2801,3.32,4901500
ABCL,13-Mar-2026,3.52,3.655,3.43,3.49,2067000
ABCS,13-Mar-2026,29.7756,29.7756,29.535,29.535,2300
ABEO,13-Mar-2026,4.92,5.02,4.73,4.76,1060000
ABI,13-Mar-2026,24.86,24.86,24.86,24.86,100
ABIG,13-Mar-2026,30.09,30.09,29.8124,29.8124,300
ABLV,13-Mar-2026,0.67,0.69,0.65,0.69,1300
ABNB,13-Mar-2026,127.23,129.47,125.62,126.3,3001000
ABNG,13-Mar-2026,14.9,14.9677,14.82,14.9677,300
ABOS,13-Mar-2026,3.27,3.35,2.98,3.27,393500
ABSI,13-Mar-2026,2.32,2.43,2.31,2.39,2502100
ABTC,13-Mar-2026,1.1,1.1,1.02,1.04,24229300
ABTS,13-Mar-2026,2.85,2.85,2.7,2.76,6300
ABUS,13-Mar-2026,4.35,4.395,4.24,4.26,1496600
ABVC,13-Mar-2026,1.39,1.4279,1.22,1.27,53400
ABVE,13-Mar-2026,1.27,1.275,1.1,1.16,1153000
ABVEW,13-Mar-2026,0.34,0.41,0.34,0.4099,5700
ABVX,13-Mar-2026,117.38,121.29,114.67,115.5,701900
ACAAU,13-Mar-2026,10.09,10.09,10.08,10.09,9700
ACAD,13-Mar-2026,21.41,21.57,20.54,20.61,1553200
ACB,13-Mar-2026,3.56,3.58,3.405,3.43,514400
ACCL,13-Mar-2026,1.51,1.56,1.51,1.52,19600
ACDC,13-Mar-2026,6.89,6.89,5.96,6.35,2755900
ACEP,13-Mar-2026,17.27,17.27,17.1104,17.1104,300
ACET,13-Mar-2026,6.98,7.69,6.98,7.21,146300
ACFN,13-Mar-2026,19.4,20.55,18.96,19.04,22500
ACGL,13-Mar-2026,95.14,95.43,93.46,93.47,1191100
ACGLN,13-Mar-2026,17.02,17.085,16.86,16.94,60000
ACGLO,13-Mar-2026,20.19,20.27,20.11,20.2,36700
ACHC,13-Mar-2026,24.15,24.46,23.47,23.52,2770700
ACHV,13-Mar-2026,4.18,4.2499,4.05,4.17,362200
ACIC,13-Mar-2026,11.32,11.4077,11.19,11.31,110800
ACIU,13-Mar-2026,2.96,3.22,2.96,3.015,255600
ACIW,13-Mar-2026,40.63,41.47,39.51,39.77,535500
ACLS,13-Mar-2026,82.5,86,81.93,83.19,829100
ACLX,13-Mar-2026,114.43,114.455,114.325,114.39,818300
ACMR,13-Mar-2026,45.6,47.1979,45.345,46.38,923100
ACNB,13-Mar-2026,46.85,46.85,45.97,46.48,31900
ACNT,13-Mar-2026,12.92,13.17,12.59,12.79,220800
ACOG,13-Mar-2026,5.89,6.14,5.68,5.75,27000
ACON,13-Mar-2026,3.4,3.4244,3.28,3.33,40500
ACONW,13-Mar-2026,0.0401,0.0401,0.0401,0.0401,3300
ACRS,13-Mar-2026,3.5,3.6309,3.47,3.54,899600
ACRV,13-Mar-2026,1.61,1.64,1.57,1.62,728000
ACT,13-Mar-2026,40.67,41.41,40.21,40.49,335100
ACTG,13-Mar-2026,4.89,4.98,4.745,4.88,452400
ACTU,13-Mar-2026,2.55,2.6599,2.42,2.56,120700
ACWI,13-Mar-2026,141.13,141.84,139.3,139.54,5931900
ACWX,13-Mar-2026,69.21,69.515,68.07,68.2,6056300
ACXP,13-Mar-2026,4.24,4.3662,3.37,3.88,5863300
ADAC.OB,13-Mar-2026,9.91,9.92,9.91,9.91,251600
ADACU,13-Mar-2026,9.96,10,9.95,9.95,3500
ADAG,13-Mar-2026,3.6,4.3,3.58,4.13,388700
ADAM,13-Mar-2026,7.91,8.05,7.855,7.87,577100
ADAMG,13-Mar-2026,24.89,24.9,24.8,24.83,17200
ADAMH,13-Mar-2026,25.25,25.35,25.21,25.22,36800
ADAMI,13-Mar-2026,24.94,24.94,24.78,24.835,26100
ADAML,13-Mar-2026,23.66,23.66,23.56,23.62,2800
