Symbol,Date,Open,High,Low,Close,Volume
AACBR,06-Mar-2026,0.3,0.3365,0.3,0.3032,70000
AACG,06-Mar-2026,1.03,1.07,0.95,0.9682,7400
AACIU,06-Mar-2026,9.98,9.98,9.96,9.96,11800
AACOU,06-Mar-2026,9.95,9.95,9.94,9.945,12400
AADR,06-Mar-2026,85.79,85.79,85.79,85.79,300
AAEQ,06-Mar-2026,48.076,48.076,48.076,48.076,100
AAL,06-Mar-2026,11.35,11.41,11.08,11.18,100933600
AALG,06-Mar-2026,9,9.15,8.655,8.865,75900
AAME,06-Mar-2026,2.64,2.64,2.4901,2.62,13900
AAOI,06-Mar-2026,98,114.63,95.07,95.58,15240600
AAON,06-Mar-2026,89.18,91.085,87.76,88.33,673400
AAPB,06-Mar-2026,28.32,28.32,27.41,28.1081,82700
AAPD,06-Mar-2026,13.77,13.975,13.77,13.82,10061100
AAPG,06-Mar-2026,23.14,23.14,23.14,23.14,300
AAPL,06-Mar-2026,258.63,258.77,254.37,257.46,41120000
AAPU,06-Mar-2026,29.56,29.59,28.63,29.32,1401200
AARD,06-Mar-2026,5.58,6,5.58,5.85,350900
AAUS,06-Mar-2026,54.2065,54.2065,54.2065,54.2065,100
AAVM,06-Mar-2026,31.37,31.8,31.365,31.6392,1900
AAXJ,06-Mar-2026,97.33,98.71,96.82,97.99,1491000
ABAT,06-Mar-2026,3.28,3.5,3.2707,3.37,2848000
ABCL,06-Mar-2026,3.5,3.56,3.41,3.45,4271200
ABCS,06-Mar-2026,30.405,30.49,30.36,30.484,2700
ABEO,06-Mar-2026,4.77,4.935,4.73,4.85,1147500
ABI,06-Mar-2026,25.045,25.045,25.045,25.045,100
ABIG,06-Mar-2026,30.5,30.51,30.3862,30.3862,1300
ABLV,06-Mar-2026,0.7121,0.7121,0.7121,0.7121,600
ABLVW,06-Mar-2026,0.0217,0.0217,0.0217,0.0217,200
ABNB,06-Mar-2026,133.89,133.9,130.975,133.23,4600400
ABNG,06-Mar-2026,16.6,16.7819,16.24,16.7819,3100
ABOS,06-Mar-2026,3.26,3.4,3.23,3.31,211700
ABSI,06-Mar-2026,2.51,2.51,2.37,2.38,4663300
ABTC,06-Mar-2026,1.12,1.16,1.06,1.09,11914400
ABTS,06-Mar-2026,2.71,2.81,2.69,2.81,14800
ABUS,06-Mar-2026,4.59,4.67,4.46,4.53,3371900
ABVC,06-Mar-2026,1.4,1.4,1.315,1.34,30800
ABVE,06-Mar-2026,1.18,1.2,1.1,1.1,1446200
ABVEW,06-Mar-2026,0.3152,0.36,0.3152,0.32,5600
ABVX,06-Mar-2026,110.75,111.335,108.83,109.33,823100
ACAAU,06-Mar-2026,10.0332,10.09,10.0332,10.09,139300
ACAD,06-Mar-2026,22.04,22.31,21.63,22.16,1324000
ACB,06-Mar-2026,3.47,3.585,3.445,3.51,668400
ACCL,06-Mar-2026,1.52,1.61,1.48,1.61,54100
ACDC,06-Mar-2026,5.31,5.51,5.26,5.4,1174900
ACEP,06-Mar-2026,17.313,17.313,17.313,17.313,100
ACET,06-Mar-2026,7.3,7.365,7.06,7.29,56800
ACFN,06-Mar-2026,18.32,20.615,18.32,19.545,52700
ACGL,06-Mar-2026,96.95,97.68,95.4,97.21,1435000
ACGLN,06-Mar-2026,17.3501,17.3501,17.16,17.23,23600
ACGLO,06-Mar-2026,20.61,20.7,20.5,20.5,18800
ACHC,06-Mar-2026,24.73,25.75,24.2,25.62,4445000
ACHV,06-Mar-2026,4.36,4.4421,4.245,4.27,331100
ACIC,06-Mar-2026,11.55,11.67,11.41,11.63,302700
ACIU,06-Mar-2026,2.73,2.82,2.66,2.79,211000
ACIW,06-Mar-2026,42.41,42.8744,41.6825,42.55,778600
ACLS,06-Mar-2026,82.84,84.79,80.22,82.24,652800
ACLX,06-Mar-2026,114.32,114.8,114.23,114.33,1184100
ACMR,06-Mar-2026,45.89,47.63,44.88,44.92,1212100
ACNB,06-Mar-2026,47.83,47.83,46.29,47.5,69400
ACNT,06-Mar-2026,13.53,13.68,13.01,13.26,268900
ACOG,06-Mar-2026,5.89,5.99,5.74,5.79,67500
ACON,06-Mar-2026,2.98,3.305,2.98,3.27,118500
ACONW,06-Mar-2026,0.0393,0.0394,0.0345,0.0345,3100
ACRS,06-Mar-2026,3.02,3.13,3,3.06,1209800
ACRV,06-Mar-2026,1.55,1.58,1.53,1.55,475200
ACT,06-Mar-2026,40.81,41.815,40.35,41.44,568000
ACTG,06-Mar-2026,4.04,4.135,3.965,4.08,209900
ACTU,06-Mar-2026,3.12,3.2399,2.86,2.86,83200
ACWI,06-Mar-2026,141.24,142.44,140.64,141.68,9653400
ACWX,06-Mar-2026,68.73,69.635,68.5,69.3,3043400
ACXP,06-Mar-2026,1.45,1.4659,1.3259,1.35,64000
ADACW,06-Mar-2026,0.2896,0.2995,0.2501,0.2799,1600
ADAG,06-Mar-2026,3.03,3.1,2.8272,2.84,10200
ADAM,06-Mar-2026,8.1,8.1,7.93,7.99,566600
ADAMG,06-Mar-2026,25.25,25.345,25.15,25.29,17800
ADAMH,06-Mar-2026,25.62,25.7699,25.6099,25.69,32500
ADAMI,06-Mar-2026,25.27,25.41,25.25,25.3901,12900
ADAML,06-Mar-2026,23.5,23.55,23.49,23.52,9100
ADAMM,06-Mar-2026,25.41,25.4995,25.4,25.45,7200
ADAMN,06-Mar-2026,22.61,22.72,22.4,22.72,4400
ADAMO,06-Mar-2026,25.27,25.27,25.1,25.22,32300
ADAMZ,06-Mar-2026,19.86,19.8768,19.7501,19.77,6200
ADBE,06-Mar-2026,280.28,283.85,276.05,283.62,4802200
ADBG,06-Mar-2026,6.22,6.39,6.045,6.39,1666300
ADEA,06-Mar-2026,20.41,20.6,19.69,19.87,741800
ADGM,06-Mar-2026,0.9502,0.9825,0.9502,0.977,35600
ADI,06-Mar-2026,319.48,323.33,314.31,315.81,4536700
ADIL,06-Mar-2026,1.97,1.97,1.7678,1.83,99100
ADMA,06-Mar-2026,15.32,15.62,15.16,15.39,3099300
ADP,06-Mar-2026,220.85,226.5,219.29,226.24,3798900
ADPT,06-Mar-2026,15.48,15.69,14.81,14.86,1973800
ADSE,06-Mar-2026,12.195,12.195,11.25,11.53,2100
ADSEW,06-Mar-2026,0.76,0.8,0.7599,0.7701,24800
ADSK,06-Mar-2026,261.54,263.05,257.73,260.99,2020900
ADTN,06-Mar-2026,9.75,9.87,9.575,9.59,1042100
ADTX,06-Mar-2026,0.42,0.4699,0.4133,0.4656,185100
ADUR,06-Mar-2026,10.82,11.2433,10.625,10.91,154100
ADUS,06-Mar-2026,103.05,103.42,101.69,103.21,187100
ADV,06-Mar-2026,0.61,0.6547,0.5856,0.64,548800
ADVB,06-Mar-2026,4.14,4.59,4.13,4.46,75600
ADXN,06-Mar-2026,7.17,7.17,7.17,7.17,900
AEAQ,06-Mar-2026,9.89,9.89,9.89,9.89,8800
AEBI,06-Mar-2026,13.36,13.6,12.985,13.35,233400
AEC,06-Mar-2026,6.26,6.425,6.07,6.09,66300
AEHL,06-Mar-2026,2.18,2.3399,2.02,2.21,162400
AEHR,06-Mar-2026,38.93,40.78,35.1701,35.61,1562000
AEI,06-Mar-2026,1.67,1.67,1.4701,1.55,16300
AEIS,06-Mar-2026,297.82,311,288.91,290.78,676900
AEMD,06-Mar-2026,1.78,1.79,1.68,1.7,13400
AENT,06-Mar-2026,6.51,7.12,6.3601,7.04,35600
AENTW,06-Mar-2026,0.67,0.67,0.67,0.67,3900
AEP,06-Mar-2026,130.98,132.63,130.16,131.87,4613900
AERT,06-Mar-2026,0.3277,0.328,0.286,0.2919,393100
AERTW,06-Mar-2026,0.02,0.02,0.0192,0.02,54700
AEVA,06-Mar-2026,14.72,15.625,14.14,14.17,1719800
AEYE,06-Mar-2026,7.37,7.59,6.1,6.11,712200
AFBI,06-Mar-2026,19.77,19.95,19.77,19.95,800
AFCG,06-Mar-2026,2.51,2.64,2.43,2.62,228900
AFJK,06-Mar-2026,31,33.5,30.06,30.06,8400
AFJKR,06-Mar-2026,0.379,0.379,0.379,0.379,300
AFOS,06-Mar-2026,36.6,37.06,36.565,36.6107,21400
AFRI,06-Mar-2026,9.61,9.8023,9.61,9.68,5500
AFRIW,06-Mar-2026,0.8775,0.8775,0.765,0.765,400
AFRM,06-Mar-2026,51.35,52.4,49.8225,51.7,5597800
AFSC,06-Mar-2026,31.415,31.415,31.1158,31.1158,7200
AFYA,06-Mar-2026,13.65,13.99,13.489,13.86,73800
AGAE,06-Mar-2026,0.29,0.312,0.29,0.3028,337300
AGCC,06-Mar-2026,15.67,18.11,14.3,18.11,88700
AGEM,06-Mar-2026,40.64,41.59,40.64,41.2532,8200
AGEN,06-Mar-2026,2.92,3.045,2.92,2.96,413900
AGGA,06-Mar-2026,25.2,25.28,25.2,25.22,11200
AGH,06-Mar-2026,4.78,5.05,4.62,4.88,24200
AGIO,06-Mar-2026,27.27,27.59,26.835,27.47,855900
AGIX,06-Mar-2026,33.76,34.45,33.73,33.98,86700
AGMB.OB,06-Mar-2026,14.45,14.45,13.2,13.62,152800
AGMH,06-Mar-2026,1.32,1.33,1.24,1.25,25400
AGMI,06-Mar-2026,75.98,77,73.92,75.995,3400
AGNC,06-Mar-2026,10.79,10.81,10.62,10.64,20950200
AGNCL,06-Mar-2026,25.15,25.24,25.06,25.2,12100
AGNCM,06-Mar-2026,24.95,24.98,24.9139,24.92,9800
AGNCN,06-Mar-2026,25.61,25.63,25.57,25.59,26500
AGNCO,06-Mar-2026,25.47,25.4839,25.41,25.41,22400
AGNCP,06-Mar-2026,24.95,25.03,24.92,24.94,85500
AGNCZ,06-Mar-2026,25.66,25.78,25.66,25.68,16700
AGNG,06-Mar-2026,36.24,36.41,36.02,36.37,11200
AGPU,06-Mar-2026,1.78,1.85,1.69,1.83,41100
AGRZ,06-Mar-2026,0.3666,0.3899,0.3654,0.3654,64900
AGYS,06-Mar-2026,78.14,79.37,76.69,77.46,213700
AGZD,06-Mar-2026,22.51,22.6254,22.47,22.5216,25100
AHCO,06-Mar-2026,9.41,9.62,9.24,9.49,1299600
AHMA,06-Mar-2026,5.92,6.1,5.89,5.95,10500
AIA,06-Mar-2026,105.95,107.75,105.11,106.86,534700
AIDX,06-Mar-2026,2.97,3.0288,2.72,2.8,173600
AIFD,06-Mar-2026,38.675,39.2365,38.285,38.3834,6400
AIFF,06-Mar-2026,1.645,2.16,1.4501,1.85,38846500
AIFU,06-Mar-2026,1.88,1.9,1.88,1.9,5500
AIHS,06-Mar-2026,1.3899,1.49,1.375,1.44,18200
AIIO,06-Mar-2026,0.155,0.1605,0.142,0.142,2511100
AIIOW,06-Mar-2026,0.0288,0.0311,0.0268,0.0308,34600
AIMD,06-Mar-2026,1.44,1.44,1.36,1.38,24700
AIMS.OB,06-Mar-2026,23.81,23.92,23.7949,23.7949,900
AIOS,06-Mar-2026,0.623,0.7524,0.6202,0.73,327300
AIOT,06-Mar-2026,3.42,3.5397,3.35,3.39,2108500
AIP,06-Mar-2026,14.92,15.97,14.4218,14.52,481600
AIPI,06-Mar-2026,35.85,36.26,35.75,35.91,102800
AIPO,06-Mar-2026,25.06,25.3399,24.48,24.6,311500
AIQ,06-Mar-2026,48.9,49.67,48.75,49.1,3026600
AIRE,06-Mar-2026,0.2949,0.2979,0.2849,0.2864,1126700
AIRG,06-Mar-2026,4.04,4.24,4,4.13,118000
AIRJ,06-Mar-2026,3.41,3.65,3.41,3.51,386400
AIRJW,06-Mar-2026,0.75,0.75,0.73,0.73,5300
AIRO,06-Mar-2026,10.02,10.87,9.94,10.08,666400
AIRR,06-Mar-2026,110.71,111.95,109.53,110.41,811500
AIRS,06-Mar-2026,1.87,2.14,1.82,2.09,816000
AIRTP,06-Mar-2026,19.7501,19.7501,19.655,19.655,800
AISP,06-Mar-2026,2.65,2.8,2.61,2.65,420400
AISPW,06-Mar-2026,0.98,0.98,0.8899,0.8899,19600
AIXC,06-Mar-2026,1.04,1.14,1.04,1.1,21100
AIXI,06-Mar-2026,0.22,0.2346,0.216,0.2229,1150800
AKAM,06-Mar-2026,99.97,100.79,96.98,99.89,2804600
AKAN,06-Mar-2026,0.8683,0.9376,0.865,0.8802,112200
AKBA,06-Mar-2026,1.23,1.28,1.205,1.27,2462200
AKTS,06-Mar-2026,20.54,20.54,18.81,18.81,217300
AKTX,06-Mar-2026,0.2449,0.258,0.2401,0.2512,153500
ALAB,06-Mar-2026,116.86,124.45,115.67,119.2,4433900
ALAR,06-Mar-2026,7.51,7.8,7.37,7.42,22500
ALBG,06-Mar-2026,12.05,12.965,12.05,12.5456,12500
ALBT,06-Mar-2026,0.8678,0.9629,0.8678,0.9169,589300
ALCO,06-Mar-2026,39.39,40.79,39.2,40.2,50800
ALCY,06-Mar-2026,11.6386,11.77,11.6386,11.75,2500
ALDFU,06-Mar-2026,10.78,10.78,10.72,10.72,700
ALDFW,06-Mar-2026,0.44,0.44,0.44,0.44,800
ALDX,06-Mar-2026,4.6,4.88,4.41,4.8,1215700
ALEC,06-Mar-2026,1.94,2.03,1.89,2,684000
ALFUW,06-Mar-2026,0.18,0.18,0.18,0.18,100
ALGM,06-Mar-2026,31.81,32.83,31.62,31.93,1872600
ALGN,06-Mar-2026,171.2,174.31,168.005,174,1773900
ALGS,06-Mar-2026,6.4,7.37,6.365,6.98,87200
ALGT,06-Mar-2026,80.18,82.02,78.17,79.5,423500
ALHC,06-Mar-2026,18.21,18.845,18.21,18.44,5528000
